ZipCode,county,state,Youth
35216,Jefferson County,AL,71.65775401069519
35243,Jefferson County,AL,57.75401069518716
36301,Houston County,AL,60.42780748663101
36609,Mobile County,AL,81.81818181818183
36695,Mobile County,AL,38.50267379679144
85087,Maricopa County,AZ,86.09625668449198
85205,Maricopa County,AZ,35.294117647058826
85208,Maricopa County,AZ,53.475935828877006
85209,Maricopa County,AZ,28.87700534759358
85249,Maricopa County,AZ,63.63636363636363
72160,Arkansas County,AR,69.5187165775401
90043,Los Angeles County,CA,41.711229946524064
90810,Los Angeles County,CA,60.962566844919785
91405,Los Angeles County,CA,95.18716577540107
92345,San Bernardino County,CA,30.481283422459892
93309,Kern County,CA,72.19251336898395
94112,San Francisco County,CA,34.22459893048128
94801,Contra Costa County,CA,93.58288770053476
95358,Stanislaus County,CA,48.1283422459893
95624,Sacramento County,CA,65.24064171122996
80003,Jefferson County,CO,29.411764705882355
80224,Denver County,CO,98.3957219251337
80513,Larimer County,CO,66.84491978609626
80524,Larimer County,CO,26.737967914438503
80602,Adams County,CO,74.8663101604278
80645,Weld County,CO,92.51336898395722
06071,Tolland County,CT,81.28342245989305
06120,Hartford County,CT,85.02673796791443
19713,New Castle County,DE,57.21925133689839
19941,Sussex County,DE,97.86096256684492
19958,Sussex County,DE,52.406417112299465
32778,Lake County,FL,46.524064171122994
32837,Orange County,FL,54.54545454545454
33771,Pinellas County,FL,59.35828877005348
33830,Polk County,FL,27.807486631016044
33904,Lee County,FL,54.01069518716578
34135,Lee County,FL,80.21390374331551
34950,St. Lucie County,FL,90.9090909090909
30005,Fulton County,GA,43.31550802139038
30062,Cobb County,GA,24.598930481283425
30093,Gwinnett County,GA,78.07486631016043
30125,Polk County,GA,47.593582887700535
30135,Douglas County,GA,9.090909090909092
30233,Butts County,GA,74.33155080213903
30705,Murray County,GA,29.946524064171122
60609,Cook County,IL,25.668449197860966
60643,Cook County,IL,21.390374331550802
61951,Moultrie County,IL,86.63101604278076
46037,Hamilton County,IN,77.54010695187165
46143,Johnson County,IN,23.52941176470588
46902,Howard County,IN,23.52941176470588
47201,Bartholomew County,IN,4.27807486631016
47404,Monroe County,IN,75.93582887700535
50327,Polk County,IA,95.72192513368985
52732,Clinton County,IA,25.13368983957219
66214,Johnson County,KS,87.16577540106952
66607,Shawnee County,KS,99.46524064171123
67215,Sedgwick County,KS,94.11764705882352
67654,Norton County,KS,88.77005347593582
40351,Rowan County,KY,49.73262032085562
40383,Woodford County,KY,75.40106951871658
40701,Whitley County,KY,39.57219251336899
41017,Kenton County,KY,28.342245989304814
42134,Simpson County,KY,84.49197860962568
42303,Daviess County,KY,56.68449197860963
70339,Assumption Parish,LA,58.288770053475936
70448,St. Tammany Parish,LA,47.05882352941176
70458,St. Tammany Parish,LA,2.13903743315508
04102,Cumberland County,ME,22.994652406417114
04240,Androscoggin County,ME,4.81283422459893
21784,Carroll County,MD,37.967914438502675
01824,Middlesex County,MA,32.085561497326204
01880,Middlesex County,MA,35.82887700534759
01930,Essex County,MA,19.25133689839572
02114,Suffolk County,MA,45.98930481283423
02120,Suffolk County,MA,96.79144385026738
02125,Suffolk County,MA,5.347593582887701
02145,Middlesex County,MA,1.06951871657754
02148,Middlesex County,MA,0.53475935828877
48075,Oakland County,MI,36.36363636363637
