ZipCode,county,state,Youth,Pediatric,Adult,Retirement,Geriatric
35010,Tallapoosa County,AL,NA,NA,40.343347639484975,NA,NA
35043,Shelby County,AL,74.5958429561201,NA,NA,NA,NA
35046,Chilton County,AL,NA,94.16058394160584,NA,NA,NA
35096,Talladega County,AL,NA,NA,NA,80.56537102473497,NA
35131,St. Clair County,AL,NA,NA,98.71244635193133,NA,NA
35173,Jefferson County,AL,45.49653579676674,NA,NA,NA,NA
35180,Jefferson County,AL,78.75288683602771,NA,NA,NA,NA
35212,Jefferson County,AL,NA,85.03649635036497,NA,NA,NA
35213,Jefferson County,AL,89.83833718244803,NA,NA,NA,NA
35218,Jefferson County,AL,NA,NA,NA,90.10600706713781,NA
35244,Jefferson County,AL,54.50346420323326,NA,NA,NA,NA
35405,Tuscaloosa County,AL,NA,29.927007299270077,NA,NA,NA
35473,Tuscaloosa County,AL,NA,NA,NA,NA,68.69565217391305
35555,Fayette County,AL,NA,NA,67.38197424892704,NA,NA
35803,Madison County,AL,NA,NA,NA,NA,30
35951,Marshall County,AL,NA,NA,NA,NA,75.65217391304347
35962,DeKalb County,AL,61.662817551963045,NA,NA,NA,NA
36251,Clay County,AL,NA,96.71532846715328,NA,NA,NA
36526,Baldwin County,AL,NA,NA,NA,47.70318021201413,NA
36535,Baldwin County,AL,NA,60.58394160583942,NA,NA,NA
36605,Mobile County,AL,NA,NA,44.20600858369099,NA,NA
36830,Lee County,AL,NA,64.23357664233576,NA,NA,NA
99504,Anchorage Municipality,AK,NA,NA,23.605150214592275,NA,NA
85006,Maricopa County,AZ,NA,NA,47.63948497854077,NA,NA
85018,Maricopa County,AZ,NA,NA,NA,NA,54.78260869565217
85019,Maricopa County,AZ,NA,28.467153284671532,NA,NA,NA
85021,Maricopa County,AZ,NA,NA,12.446351931330472,NA,47.391304347826086
85023,Maricopa County,AZ,NA,NA,31.330472103004293,64.66431095406361,NA
85031,Maricopa County,AZ,NA,20.072992700729927,NA,NA,NA
85035,Maricopa County,AZ,NA,10.583941605839415,NA,NA,NA
85037,Maricopa County,AZ,NA,NA,27.467811158798284,NA,75.21739130434783
85040,Maricopa County,AZ,NA,NA,NA,NA,72.60869565217392
85048,Maricopa County,AZ,24.018475750577366,NA,NA,NA,NA
85050,Maricopa County,AZ,30.484988452655887,NA,NA,NA,NA
85083,Maricopa County,AZ,NA,NA,80.68669527896995,NA,NA
85120,Pinal County,AZ,NA,NA,46.78111587982833,NA,NA
85132,Pinal County,AZ,56.35103926096998,NA,NA,NA,NA
85140,Pinal County,AZ,45.03464203233256,NA,NA,NA,NA
85204,Maricopa County,AZ,NA,25.547445255474454,NA,NA,NA
85251,Maricopa County,AZ,65.58891454965358,NA,NA,NA,NA
85254,Maricopa County,AZ,27.9445727482679,NA,NA,NA,NA
85255,Maricopa County,AZ,44.1108545034642,NA,NA,NA,NA
85296,Maricopa County,AZ,72.51732101616628,NA,NA,NA,NA
85298,Maricopa County,AZ,NA,NA,73.39055793991416,NA,NA
85301,Maricopa County,AZ,3.695150115473441,NA,NA,NA,NA
85306,Maricopa County,AZ,66.28175519630484,NA,NA,NA,NA
85323,Maricopa County,AZ,NA,NA,36.48068669527897,NA,NA
85344,La Paz County,AZ,59.815242494226325,NA,NA,NA,NA
