ZipCode,county,state,Pediatric,Adult,Retirement,Geriatric
80209,Denver County,CO,NA,NA,NA,77.43362831858407
80210,Denver County,CO,NA,68.09338521400778,NA,NA
80216,Denver County,CO,63.793103448275865,78.59922178988327,NA,NA
80219,Denver County,CO,NA,11.673151750972762,31.619537275064268,NA
80223,Denver County,CO,NA,NA,63.49614395886889,91.1504424778761
80227,Jefferson County,CO,NA,69.64980544747081,NA,NA
80239,Denver County,CO,NA,37.7431906614786,NA,NA
80260,Adams County,CO,34.48275862068966,NA,NA,NA
80301,Boulder County,CO,NA,NA,NA,93.80530973451327
06037,Hartford County,CT,NA,NA,NA,47.78761061946903
06492,New Haven County,CT,NA,NA,NA,6.637168141592921
06525,New Haven County,CT,NA,96.88715953307393,NA,NA
32097,Nassau County,FL,NA,NA,42.673521850899746,NA
32603,Alachua County,FL,NA,99.22178988326849,NA,NA
32696,Levy County,FL,NA,NA,NA,83.1858407079646
32926,Brevard County,FL,NA,NA,52.95629820051414,NA
33064,Broward County,FL,NA,NA,25.70694087403599,NA
33127,Miami-Dade County,FL,NA,NA,76.86375321336762,NA
33134,Miami-Dade County,FL,NA,NA,NA,75.66371681415929
33137,Miami-Dade County,FL,NA,NA,89.7172236503856,NA
33139,Miami-Dade County,FL,NA,71.59533073929961,NA,NA
33144,Miami-Dade County,FL,NA,NA,NA,19.469026548672566
33155,Miami-Dade County,FL,NA,NA,NA,17.25663716814159
33186,Miami-Dade County,FL,NA,NA,NA,69.91150442477876
33189,Miami-Dade County,FL,NA,NA,96.65809768637533,NA
33446,Palm Beach County,FL,NA,NA,NA,5.3097345132743365
33614,Hillsborough County,FL,NA,49.0272373540856,NA,NA
33715,Pinellas County,FL,NA,NA,83.80462724935732,NA
33716,Pinellas County,FL,NA,NA,90.74550128534705,NA
33771,Pinellas County,FL,NA,NA,40.616966580976865,NA
33801,Polk County,FL,NA,NA,49.61439588688946,NA
33809,Polk County,FL,NA,58.754863813229576,NA,NA
33823,Polk County,FL,NA,NA,NA,65.48672566371681
33990,Lee County,FL,NA,NA,80.97686375321337,NA
34223,Sarasota County,FL,NA,NA,NA,37.16814159292036
34238,Sarasota County,FL,NA,NA,80.20565552699229,NA
34431,Marion County,FL,NA,NA,NA,98.67256637168141
34476,Marion County,FL,NA,NA,45.501285347043705,NA
34481,Marion County,FL,NA,NA,NA,15.929203539823009
34491,Marion County,FL,NA,NA,NA,26.991150442477874
34731,Lake County,FL,NA,NA,88.17480719794345,NA
34952,St. Lucie County,FL,NA,NA,16.452442159383033,NA
30024,Gwinnett County,GA,NA,NA,33.933161953727506,NA
30039,Gwinnett County,GA,NA,NA,61.95372750642674,NA
30046,Gwinnett County,GA,NA,NA,61.696658097686374,NA
30062,Cobb County,GA,NA,NA,NA,72.12389380530973
30067,Cobb County,GA,NA,72.37354085603113,NA,NA
30120,Bartow County,GA,NA,31.906614785992215,NA,NA
30253,Henry County,GA,NA,83.26848249027238,NA,NA
30312,Fulton County,GA,NA,NA,60.9254498714653,NA
30315,Fulton County,GA,NA,41.245136186770424,NA,NA
30318,Fulton County,GA,NA,NA,75.57840616966581,NA
30344,Fulton County,GA,NA,NA,97.42930591259639,NA
30518,Gwinnett County,GA,NA,NA,42.159383033419026,49.557522123893804
30523,Habersham County,GA,NA,85.99221789883269,NA,NA
30813,Columbia County,GA,77.01149425287356,NA,NA,NA
31709,Sumter County,GA,NA,NA,83.03341902313625,NA
96789,Honolulu County,HI,NA,NA,14.652956298200515,NA
96817,Honolulu County,HI,33.33333333333333,NA,NA,NA
96818,Honolulu County,HI,NA,NA,NA,38.05309734513274
96819,Honolulu County,HI,NA,29.18287937743191,NA,NA
83706,Ada County,ID,NA,NA,32.390745501285345,NA
60035,Lake County,IL,NA,NA,NA,23.893805309734514
60070,Cook County,IL,NA,93.3852140077821,NA,NA
60153,Cook County,IL,NA,NA,34.19023136246786,NA
60193,Cook County,IL,NA,NA,17.223650385604113,NA
60438,Cook County,IL,100,NA,NA,NA
60457,Cook County,IL,NA,NA,78.1491002570694,NA
60458,Cook County,IL,NA,NA,76.60668380462725,NA
60516,DuPage County,IL,NA,NA,36.50385604113111,NA
60525,Cook County,IL,NA,36.57587548638132,NA,NA
60559,DuPage County,IL,NA,55.252918287937746,NA,NA
60615,Cook County,IL,NA,NA,60.411311053984576,NA
60625,Cook County,IL,NA,23.73540856031128,NA,NA
60632,Cook County,IL,NA,26.848249027237355,NA,NA
61021,Lee County,IL,NA,NA,40.87403598971722,3.5398230088495577
61032,Stephenson County,IL,NA,48.249027237354085,NA,52.21238938053098
61061,Ogle County,IL,NA,NA,82.51928020565553,NA
61071,Whiteside County,IL,NA,NA,NA,17.699115044247787
61342,LaSalle County,IL,NA,NA,54.75578406169666,NA
61821,Champaign County,IL,NA,NA,NA,14.601769911504425
61832,Vermilion County,IL,NA,22.17898832684825,NA,NA
61853,Champaign County,IL,NA,84.8249027237354,NA,NA
61874,Champaign County,IL,NA,NA,NA,49.11504424778761
62881,Marion County,IL,NA,NA,83.54755784061697,NA
62896,Franklin County,IL,NA,NA,38.81748071979435,NA
46226,Marion County,IN,NA,NA,22.62210796915167,NA
46360,LaPorte County,IN,NA,13.618677042801556,NA,NA
46373,Lake County,IN,NA,NA,44.73007712082262,NA
46825,Allen County,IN,NA,NA,NA,37.610619469026545
46970,Miami County,IN,NA,NA,31.876606683804624,NA
47041,Ripley County,IN,NA,NA,91.00257069408741,NA
50266,Polk County,IA,NA,NA,86.11825192802056,NA
50310,Polk County,IA,NA,NA,57.58354755784062,NA
50314,Polk County,IA,NA,56.03112840466926,90.23136246786633,NA
50316,Polk County,IA,75.28735632183908,NA,NA,NA
51108,Woodbury County,IA,NA,94.55252918287937,NA,NA
51503,Pottawattamie County,IA,NA,NA,9.768637532133676,NA
52241,Johnson County,IA,73.5632183908046,NA,NA,NA
52245,Johnson County,IA,NA,NA,NA,59.73451327433629
40071,Spencer County,KY,NA,NA,59.89717223650386,NA
40475,Madison County,KY,NA,19.06614785992218,NA,NA
40503,Fayette County,KY,NA,77.82101167315176,NA,NA
41501,Pike County,KY,NA,NA,55.012853470437015,NA
70037,Plaquemines Parish,LA,NA,89.88326848249028,NA,NA
70068,St. John the Baptist Parish,LA,NA,NA,61.18251928020566,NA
70122,Orleans Parish,LA,NA,12.840466926070038,NA,21.68141592920354
70123,Jefferson Parish,LA,NA,NA,63.75321336760925,NA
70126,Orleans Parish,LA,NA,NA,NA,26.10619469026549
70127,Orleans Parish,LA,NA,NA,37.275064267352185,NA
70130,Orleans Parish,LA,NA,NA,44.2159383033419,NA
70301,Lafourche Parish,LA,NA,NA,15.938303341902312,NA
70364,Terrebonne Parish,LA,NA,NA,95.11568123393316,NA
70422,Tangipahoa Parish,LA,NA,NA,49.87146529562982,NA
70435,St. Tammany Parish,LA,NA,NA,25.19280205655527,NA
70461,St. Tammany Parish,LA,12.068965517241379,NA,NA,NA
70506,Lafayette Parish,LA,NA,NA,24.67866323907455,NA
70529,Lafayette Parish,LA,93.67816091954023,NA,NA,NA
70791,East Baton Rouge Parish,LA,82.18390804597702,NA,NA,NA
70809,East Baton Rouge Parish,LA,NA,NA,58.354755784061695,NA
71119,Caddo Parish,LA,NA,NA,NA,73.45132743362832
04064,York County,ME,NA,82.87937743190662,NA,NA
04102,Cumberland County,ME,NA,48.249027237354085,NA,NA
04401,Penobscot County,ME,NA,NA,4.113110539845758,NA
04953,Penobscot County,ME,NA,NA,97.94344473007712,NA
20735,Prince George's County,MD,NA,70.03891050583657,NA,NA
21208,Baltimore County,MD,NA,NA,40.102827763496144,NA
21212,Baltimore city,MD,NA,52.52918287937744,NA,NA
21213,Baltimore city,MD,NA,NA,56.041131105398456,NA
21231,Baltimore city,MD,NA,76.26459143968872,NA,NA
01013,Hampden County,MA,NA,9.72762645914397,NA,NA
01104,Hampden County,MA,14.942528735632186,NA,2.570694087403599,NA
01105,Hampden County,MA,NA,NA,19.02313624678663,NA
01108,Hampden County,MA,NA,5.447470817120623,NA,NA
01109,Hampden County,MA,17.81609195402299,7.392996108949417,NA,NA
01118,Hampden County,MA,NA,39.688715953307394,NA,NA
01119,Hampden County,MA,NA,NA,54.498714652956295,NA
01129,Hampden County,MA,NA,NA,65.55269922879178,NA
01532,Worcester County,MA,NA,NA,NA,61.504424778761056
01545,Worcester County,MA,NA,30.35019455252918,NA,NA
01566,Worcester County,MA,NA,NA,NA,86.28318584070797
01603,Worcester County,MA,NA,5.836575875486381,NA,NA
01604,Worcester County,MA,NA,2.7237354085603114,NA,NA
01605,Worcester County,MA,NA,4.669260700389105,NA,NA
01775,Middlesex County,MA,NA,94.16342412451361,NA,NA
01801,Middlesex County,MA,NA,NA,3.0848329048843186,NA
01821,Middlesex County,MA,NA,NA,4.627249357326478,NA
01844,Essex County,MA,NA,19.45525291828794,NA,NA
01863,Middlesex County,MA,NA,NA,69.66580976863753,NA
01876,Middlesex County,MA,NA,17.120622568093385,NA,NA
01902,Essex County,MA,NA,1.1673151750972763,NA,NA
01906,Essex County,MA,NA,8.949416342412452,NA,NA
01923,Essex County,MA,48.85057471264368,NA,NA,NA
01970,Essex County,MA,NA,NA,1.7994858611825193,NA
02038,Norfolk County,MA,NA,NA,NA,31.858407079646017
02043,Plymouth County,MA,NA,NA,NA,24.336283185840706
02081,Norfolk County,MA,80.45977011494253,NA,NA,NA
02116,Suffolk County,MA,NA,NA,8.226221079691516,21.238938053097346
02118,Suffolk County,MA,20.689655172413794,6.614785992217899,1.5424164524421593,6.1946902654867255
02119,Suffolk County,MA,16.091954022988507,0.38910505836575876,NA,50
02120,Suffolk County,MA,NA,NA,NA,84.95575221238938
02121,Suffolk County,MA,3.4482758620689653,22.957198443579767,NA,NA
02122,Suffolk County,MA,NA,NA,3.3419023136246784,NA
02124,Suffolk County,MA,27.586206896551722,7.003891050583658,0,NA
02125,Suffolk County,MA,NA,10.116731517509727,NA,NA
02126,Suffolk County,MA,18.39080459770115,NA,NA,NA
02127,Suffolk County,MA,47.701149425287355,4.280155642023346,NA,14.15929203539823
02128,Suffolk County,MA,29.88505747126437,1.556420233463035,3.8560411311053984,NA
02130,Suffolk County,MA,NA,43.96887159533074,22.87917737789203,NA
02131,Suffolk County,MA,54.02298850574713,NA,91.25964010282776,NA
02136,Suffolk County,MA,NA,6.22568093385214,NA,7.964601769911504
02139,Middlesex County,MA,NA,NA,64.52442159383034,NA
02141,Middlesex County,MA,NA,40.46692607003891,NA,NA
02143,Middlesex County,MA,NA,NA,NA,22.566371681415927
02144,Middlesex County,MA,NA,NA,17.737789203084834,NA
02145,Middlesex County,MA,NA,NA,69.40874035989717,11.504424778761061
02148,Middlesex County,MA,NA,0,NA,10.176991150442479
02151,Suffolk County,MA,2.8735632183908044,0.7782101167315175,NA,0
02152,Suffolk County,MA,NA,26.07003891050584,NA,NA
02155,Middlesex County,MA,NA,3.11284046692607,1.2853470437017995,NA
02170,Norfolk County,MA,NA,NA,16.195372750642672,NA
02301,Plymouth County,MA,1.7241379310344827,NA,7.455012853470437,NA
02302,Plymouth County,MA,NA,3.501945525291829,NA,NA
02360,Plymouth County,MA,NA,NA,0.2570694087403599,NA
02420,Middlesex County,MA,NA,50.97276264591439,NA,NA
02453,Middlesex County,MA,NA,NA,NA,23.008849557522122
02459,Middlesex County,MA,NA,NA,NA,13.274336283185843
02467,Norfolk County,MA,NA,84.04669260700389,NA,NA
02703,Bristol County,MA,NA,NA,2.827763496143959,NA
48072,Oakland County,MI,NA,NA,60.66838046272493,NA
48082,Macomb County,MI,NA,NA,NA,30.08849557522124
48104,Washtenaw County,MI,NA,NA,41.90231362467866,NA
48105,Washtenaw County,MI,NA,NA,NA,3.0973451327433628
48125,Wayne County,MI,NA,35.797665369649806,NA,NA
48127,Wayne County,MI,NA,NA,30.077120822622106,NA
48167,Oakland County,MI,NA,NA,NA,16.371681415929203
48168,Wayne County,MI,NA,NA,NA,35.84070796460177
48170,Wayne County,MI,NA,NA,7.969151670951156,4.424778761061947
48183,Wayne County,MI,NA,NA,11.053984575835475,NA
48188,Wayne County,MI,NA,NA,13.881748071979436,NA
48192,Wayne County,MI,NA,NA,NA,41.150442477876105
48198,Washtenaw County,MI,NA,NA,21.336760925449873,28.761061946902654
48207,Wayne County,MI,NA,NA,NA,22.123893805309734
48213,Wayne County,MI,NA,NA,NA,60.61946902654868
48219,Wayne County,MI,NA,12.062256809338521,NA,NA
48230,Wayne County,MI,NA,NA,44.473007712082264,NA
48236,Wayne County,MI,NA,NA,21.85089974293059,NA
48301,Oakland County,MI,NA,NA,NA,50.88495575221239
48324,Oakland County,MI,NA,NA,NA,57.52212389380531
48375,Oakland County,MI,NA,NA,NA,58.849557522123895
48423,Genesee County,MI,NA,NA,66.0668380462725,NA
48836,Livingston County,MI,NA,67.31517509727627,NA,NA
48855,Livingston County,MI,87.93103448275862,NA,NA,NA
48858,Isabella County,MI,NA,NA,12.082262210796916,NA
49002,Kalamazoo County,MI,NA,NA,NA,30.53097345132743
49055,Van Buren County,MI,NA,NA,NA,95.13274336283186
49424,Ottawa County,MI,NA,NA,20.822622107969153,NA
49508,Kent County,MI,NA,14.396887159533073,NA,NA
49509,Kent County,MI,NA,NA,NA,61.06194690265486
49756,Montmorency County,MI,NA,NA,NA,82.7433628318584
49841,Marquette County,MI,NA,NA,93.83033419023135,NA
49938,Gogebic County,MI,NA,NA,58.61182519280206,NA
49953,Ontonagon County,MI,NA,NA,NA,70.79646017699115
55016,Washington County,MN,NA,NA,NA,73.89380530973452
55041,Wabasha County,MN,NA,NA,74.293059125964,NA
55044,Dakota County,MN,NA,NA,94.85861182519281,NA
55063,Pine County,MN,NA,83.65758754863813,NA,NA
55066,Goodhue County,MN,NA,NA,62.2107969151671,NA
55110,Ramsey County,MN,NA,NA,44.987146529562985,NA
55112,Ramsey County,MN,NA,NA,69.9228791773779,NA
55337,Dakota County,MN,NA,47.081712062256805,NA,NA
55343,Hennepin County,MN,NA,NA,48.0719794344473,NA
55344,Hennepin County,MN,NA,NA,94.34447300771208,NA
55347,Hennepin County,MN,NA,76.26459143968872,NA,NA
55369,Hennepin County,MN,58.04597701149425,NA,NA,NA
55401,Hennepin County,MN,NA,91.05058365758755,92.03084832904884,NA
55403,Hennepin County,MN,NA,NA,NA,57.07964601769911
55404,Hennepin County,MN,NA,3.8910505836575875,NA,NA
55405,Hennepin County,MN,NA,NA,54.24164524421594,NA
55406,Hennepin County,MN,39.6551724137931,NA,NA,75.22123893805309
55407,Hennepin County,MN,8.045977011494253,15.953307392996107,NA,63.27433628318584
55408,Hennepin County,MN,NA,24.124513618677042,49.10025706940874,NA
55411,Hennepin County,MN,NA,NA,NA,94.69026548672566
55412,Hennepin County,MN,NA,19.844357976653697,NA,NA
55413,Hennepin County,MN,52.87356321839081,NA,NA,NA
55417,Hennepin County,MN,49.42528735632184,NA,NA,NA
55418,Hennepin County,MN,72.98850574712644,NA,43.18766066838046,84.070796460177
55419,Hennepin County,MN,36.7816091954023,NA,NA,NA
55421,Anoka County,MN,81.60919540229885,66.9260700389105,NA,46.902654867256636
55423,Hennepin County,MN,NA,NA,81.23393316195373,NA
55426,Hennepin County,MN,NA,NA,46.52956298200514,NA
55427,Hennepin County,MN,NA,67.70428015564202,NA,NA
55428,Hennepin County,MN,NA,62.2568093385214,39.84575835475578,NA
55430,Hennepin County,MN,NA,NA,78.9203084832905,NA
55432,Anoka County,MN,51.724137931034484,NA,NA,NA
55441,Hennepin County,MN,NA,81.71206225680933,NA,NA
55443,Hennepin County,MN,NA,90.6614785992218,NA,NA
55446,Hennepin County,MN,NA,88.32684824902724,NA,NA
55447,Hennepin County,MN,NA,NA,67.60925449871465,NA
55448,Anoka County,MN,NA,NA,NA,65.04424778761062
55792,St. Louis County,MN,NA,50.19455252918288,75.06426735218508,NA
55803,St. Louis County,MN,NA,NA,87.66066838046272,38.93805309734513
55804,St. Louis County,MN,NA,NA,43.70179948586118,NA
55805,St. Louis County,MN,90.80459770114942,NA,NA,NA
55811,St. Louis County,MN,NA,42.4124513618677,NA,23.451327433628318
55812,St. Louis County,MN,NA,NA,NA,84.51327433628319
55901,Olmsted County,MN,65.51724137931035,71.20622568093385,NA,74.33628318584071
55904,Olmsted County,MN,NA,50.583657587548636,NA,NA
55906,Olmsted County,MN,NA,NA,74.80719794344472,70.35398230088495
55912,Mower County,MN,NA,NA,8.740359897172237,8.849557522123893
55921,Houston County,MN,NA,NA,87.40359897172236,NA
55944,Dodge County,MN,NA,NA,NA,96.01769911504425
55947,Houston County,MN,NA,86.38132295719845,NA,NA
55963,Goodhue County,MN,NA,NA,NA,90.7079646017699
55975,Fillmore County,MN,NA,NA,NA,88.93805309734513
55987,Winona County,MN,NA,NA,NA,2.2123893805309733
56007,Freeborn County,MN,32.18390804597701,56.809338521400775,67.09511568123393,38.49557522123894
56031,Martin County,MN,NA,NA,29.562982005141386,13.716814159292035
56187,Nobles County,MN,NA,NA,46.01542416452442,NA
56258,Lyon County,MN,NA,NA,NA,48.67256637168141
56267,Stevens County,MN,NA,NA,NA,89.82300884955751
56482,Wadena County,MN,NA,59.53307392996109,NA,NA
56484,Cass County,MN,NA,NA,98.97172236503856,88.49557522123894
56501,Becker County,MN,NA,NA,NA,62.38938053097345
56515,Otter Tail County,MN,NA,NA,NA,97.34513274336283
56520,Wilkin County,MN,NA,NA,99.22879177377892,NA
56529,Clay County,MN,NA,92.21789883268482,NA,NA
56537,Otter Tail County,MN,NA,NA,80.46272493573264,20.353982300884958
56560,Clay County,MN,NA,65.75875486381322,NA,NA
56601,Beltrami County,MN,38.50574712643678,78.98832684824903,78.40616966580977,74.77876106194691
56621,Clearwater County,MN,NA,NA,70.17994858611826,39.38053097345133
56633,Hubbard County,MN,NA,NA,93.31619537275064,99.11504424778761
56649,Koochiching County,MN,NA,NA,65.03856041131105,NA
56671,Beltrami County,MN,86.7816091954023,NA,NA,NA
56721,Polk County,MN,NA,NA,77.89203084832906,NA
39120,Adams County,MS,77.58620689655173,NA,NA,NA
63031,St. Louis County,MO,36.7816091954023,NA,NA,NA
63044,St. Louis County,MO,NA,95.71984435797665,NA,NA
63114,St. Louis County,MO,42.5287356321839,NA,NA,NA
63385,St. Charles County,MO,NA,NA,21.079691516709513,NA
64012,Cass County,MO,45.97701149425287,NA,NA,NA
64030,Jackson County,MO,NA,NA,25.449871465295633,NA
64052,Jackson County,MO,46.55172413793103,NA,NA,NA
64057,Jackson County,MO,NA,54.08560311284047,NA,NA
64124,Jackson County,MO,NA,NA,73.52185089974293,NA
64127,Jackson County,MO,NA,15.17509727626459,NA,NA
64128,Jackson County,MO,41.37931034482759,64.98054474708171,NA,NA
64129,Jackson County,MO,NA,59.92217898832685,NA,NA
64137,Jackson County,MO,NA,NA,82.0051413881748,NA
64138,Jackson County,MO,NA,NA,23.90745501285347,NA
64507,Buchanan County,MO,69.54022988505747,NA,NA,NA
64735,Henry County,MO,56.32183908045977,NA,48.84318766066838,NA
64776,St. Clair County,MO,NA,NA,91.51670951156812,NA
65355,Benton County,MO,NA,64.59143968871595,NA,NA
65712,Lawrence County,MO,NA,NA,87.146529562982,NA
65738,Greene County,MO,NA,NA,NA,79.20353982300885
65742,Webster County,MO,NA,91.43968871595331,NA,NA
65802,Greene County,MO,NA,23.346303501945524,28.277634961439592,NA
65803,Greene County,MO,NA,NA,19.53727506426735,NA
59101,Yellowstone County,MT,NA,51.75097276264592,NA,18.141592920353983
59714,Gallatin County,MT,NA,NA,68.38046272493573,NA
59715,Gallatin County,MT,NA,NA,NA,26.548672566371685
59828,Ravalli County,MT,NA,NA,88.17480719794345,NA
59875,Ravalli County,MT,NA,NA,89.46015424164524,NA
68008,Washington County,NE,NA,NA,71.46529562982005,NA
68025,Dodge County,NE,NA,NA,NA,11.061946902654867
68112,Douglas County,NE,NA,87.15953307392996,NA,NA
68137,Douglas County,NE,NA,63.42412451361867,NA,NA
68164,Douglas County,NE,NA,NA,NA,92.92035398230088
68305,Nemaha County,NE,NA,NA,96.91516709511568,NA
68510,Lancaster County,NE,NA,84.43579766536965,NA,NA
68521,Lancaster County,NE,NA,73.92996108949417,NA,NA
89403,Lyon County,NV,NA,NA,46.27249357326478,NA
03063,Hillsborough County,NH,NA,54.86381322957199,NA,NA
03257,Merrimack County,NH,NA,NA,NA,73.00884955752213
