ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35007,Shelby County,AL,NA,NA,37.31707317073171,NA
35010,Tallapoosa County,AL,NA,NA,NA,35.65217391304348
35114,Shelby County,AL,NA,90.92627599243856,NA,NA
35120,St. Clair County,AL,NA,NA,NA,95.21739130434783
35124,Shelby County,AL,NA,65.97353497164461,NA,NA
35150,Talladega County,AL,NA,NA,80.73170731707317,NA
35160,Talladega County,AL,NA,NA,46.09756097560976,NA
35214,Jefferson County,AL,NA,35.34971644612476,NA,NA
35503,Walker County,AL,NA,68.05293005671076,NA,NA
35555,Fayette County,AL,NA,66.1625708884688,NA,NA
35603,Morgan County,AL,NA,19.848771266540645,31.951219512195124,NA
35633,Lauderdale County,AL,NA,58.034026465028354,NA,NA
35749,Madison County,AL,NA,NA,NA,71.73913043478261
35801,Madison County,AL,NA,NA,32.6829268292683,NA
35806,Madison County,AL,73.71134020618557,NA,NA,NA
35903,Etowah County,AL,NA,NA,30.73170731707317,NA
35950,Marshall County,AL,NA,NA,59.512195121951216,NA
35980,Marshall County,AL,96.3917525773196,NA,NA,NA
36037,Butler County,AL,NA,93.95085066162571,NA,NA
36092,Elmore County,AL,NA,49.33837429111531,NA,NA
36278,Randolph County,AL,NA,NA,85.36585365853658,NA
36305,Houston County,AL,NA,NA,63.65853658536585,NA
36421,Covington County,AL,NA,NA,73.17073170731707,NA
36526,Baldwin County,AL,36.08247422680412,NA,NA,NA
36576,Baldwin County,AL,91.23711340206185,NA,NA,NA
36608,Mobile County,AL,NA,75.04725897920605,NA,NA
36619,Mobile County,AL,NA,77.12665406427222,NA,NA
36748,Marengo County,AL,NA,NA,99.26829268292683,NA
36830,Lee County,AL,92.78350515463917,NA,60.97560975609756,NA
99508,Anchorage Municipality,AK,NA,21.361058601134218,NA,NA
99801,Juneau City and Borough,AK,NA,51.60680529300568,NA,NA
99835,Sitka City and Borough,AK,NA,NA,74.63414634146342,NA
85007,Maricopa County,AZ,NA,NA,NA,91.73913043478261
85009,Maricopa County,AZ,NA,NA,62.68292682926829,NA
85028,Maricopa County,AZ,NA,NA,NA,80
85029,Maricopa County,AZ,NA,NA,41.951219512195124,NA
85048,Maricopa County,AZ,NA,78.44990548204159,NA,NA
85122,Pinal County,AZ,NA,10.775047258979207,NA,NA
85139,Pinal County,AZ,NA,57.27788279773157,NA,NA
85142,Maricopa County,AZ,10.309278350515463,13.610586011342155,NA,NA
85201,Maricopa County,AZ,NA,63.70510396975425,NA,NA
85202,Maricopa County,AZ,NA,NA,47.5609756097561,NA
85207,Maricopa County,AZ,NA,NA,26.82926829268293,NA
85209,Maricopa County,AZ,28.350515463917525,NA,NA,NA
85226,Maricopa County,AZ,51.03092783505154,NA,NA,NA
85282,Maricopa County,AZ,NA,85.25519848771268,NA,NA
85298,Maricopa County,AZ,25.257731958762886,89.03591682419659,NA,NA
85310,Maricopa County,AZ,NA,NA,NA,96.95652173913044
85326,Maricopa County,AZ,NA,NA,71.70731707317073,NA
85338,Maricopa County,AZ,NA,NA,45.1219512195122,NA
85373,Maricopa County,AZ,NA,NA,49.26829268292683,NA
85390,Maricopa County,AZ,NA,91.49338374291115,NA,NA
85392,Maricopa County,AZ,NA,82.23062381852552,NA,NA
85629,Pima County,AZ,NA,NA,91.95121951219512,NA
85653,Pima County,AZ,NA,NA,36.58536585365854,NA
85730,Pima County,AZ,NA,NA,NA,52.60869565217391
85741,Pima County,AZ,NA,36.10586011342155,NA,NA
85745,Pima County,AZ,NA,29.489603024574667,NA,NA
85929,Navajo County,AZ,NA,NA,83.90243902439025,NA
86005,Coconino County,AZ,40.72164948453608,NA,NA,NA
86045,Coconino County,AZ,NA,60.113421550094515,NA,NA
86301,Yavapai County,AZ,NA,NA,NA,18.695652173913043
86324,Yavapai County,AZ,76.80412371134021,NA,NA,NA
86325,Yavapai County,AZ,NA,NA,84.39024390243902,NA
86503,Apache County,AZ,55.154639175257735,NA,NA,NA
71603,Jefferson County,AR,NA,NA,NA,28.695652173913043
72032,Faulkner County,AR,NA,NA,NA,67.82608695652173
72081,White County,AR,NA,NA,57.56097560975609,NA
72143,White County,AR,NA,NA,10.731707317073171,NA
72160,Arkansas County,AR,NA,73.91304347826086,NA,NA
72714,Benton County,AR,NA,NA,65.85365853658537,NA
72753,Washington County,AR,NA,NA,NA,93.47826086956522
90036,Los Angeles County,CA,NA,68.99810964083176,NA,NA
90043,Los Angeles County,CA,NA,76.18147448015122,NA,NA
90044,Los Angeles County,CA,NA,8.695652173913043,NA,NA
90303,Los Angeles County,CA,NA,NA,97.80487804878048,NA
90404,Los Angeles County,CA,87.11340206185567,NA,NA,NA
90640,Los Angeles County,CA,NA,NA,63.90243902439025,NA
90706,Los Angeles County,CA,NA,NA,68.04878048780488,NA
90717,Los Angeles County,CA,NA,NA,63.41463414634146,NA
90720,Orange County,CA,81.95876288659794,NA,61.46341463414634,NA
90813,Los Angeles County,CA,NA,36.48393194706994,NA,NA
91016,Los Angeles County,CA,NA,59.35727788279773,NA,NA
91364,Los Angeles County,CA,NA,NA,86.34146341463415,NA
91504,Los Angeles County,CA,NA,73.15689981096408,NA,NA
91786,San Bernardino County,CA,52.57731958762887,NA,NA,NA
92024,San Diego County,CA,NA,NA,45.36585365853659,NA
92037,San Diego County,CA,NA,NA,NA,26.956521739130434
92071,San Diego County,CA,NA,NA,NA,29.130434782608695
92123,San Diego County,CA,NA,NA,44.87804878048781,NA
92124,San Diego County,CA,79.89690721649485,NA,NA,NA
92127,San Diego County,CA,42.78350515463917,NA,NA,NA
92129,San Diego County,CA,NA,59.54631379962193,NA,NA
92223,Riverside County,CA,NA,NA,NA,50
92236,Riverside County,CA,NA,NA,75.85365853658537,NA
92407,San Bernardino County,CA,NA,NA,76.82926829268293,NA
92563,Riverside County,CA,21.649484536082475,NA,NA,NA
92585,Riverside County,CA,78.35051546391753,NA,NA,NA
92648,Orange County,CA,NA,NA,NA,57.391304347826086
92672,Orange County,CA,NA,69.56521739130434,NA,NA
