ZipCode,county,state,Youth,Pediatric
35020,Jefferson County,AL,NA,42.924528301886795
35023,Jefferson County,AL,NA,70.28301886792453
35405,Tuscaloosa County,AL,NA,36.32075471698113
35759,Madison County,AL,NA,95.75471698113208
35805,Madison County,AL,NA,81.13207547169812
36083,Macon County,AL,NA,95.28301886792453
36203,Calhoun County,AL,NA,47.64150943396226
36867,Russell County,AL,NA,74.52830188679245
85018,Maricopa County,AZ,23.497267759562842,NA
85041,Maricopa County,AZ,25.136612021857925,NA
85120,Pinal County,AZ,NA,88.20754716981132
85203,Maricopa County,AZ,NA,40.56603773584906
85205,Maricopa County,AZ,32.78688524590164,NA
85296,Maricopa County,AZ,31.693989071038253,NA
85364,Yuma County,AZ,NA,11.79245283018868
85388,Maricopa County,AZ,54.09836065573771,NA
85706,Pima County,AZ,NA,15.09433962264151
85710,Pima County,AZ,NA,56.60377358490566
85746,Pima County,AZ,21.311475409836063,NA
90022,Los Angeles County,CA,34.42622950819672,NA
90255,Los Angeles County,CA,NA,23.11320754716981
91320,Ventura County,CA,37.15846994535519,NA
91606,Los Angeles County,CA,NA,83.01886792452831
91764,San Bernardino County,CA,71.03825136612022,35.84905660377358
91768,Los Angeles County,CA,NA,79.71698113207547
91790,Los Angeles County,CA,73.77049180327869,NA
92057,San Diego County,CA,NA,50.47169811320755
92084,San Diego County,CA,NA,78.77358490566037
92227,Imperial County,CA,NA,54.24528301886793
92243,Imperial County,CA,NA,28.30188679245283
92301,San Bernardino County,CA,NA,66.50943396226415
92405,San Bernardino County,CA,75.40983606557377,NA
92703,Orange County,CA,NA,27.358490566037734
92870,Orange County,CA,NA,81.60377358490565
93063,Ventura County,CA,NA,84.43396226415094
93307,Kern County,CA,NA,18.39622641509434
93436,Santa Barbara County,CA,NA,13.20754716981132
93631,Fresno County,CA,74.31693989071039,NA
94510,Solano County,CA,78.14207650273224,NA
94544,Alameda County,CA,NA,22.641509433962266
94549,Contra Costa County,CA,59.56284153005464,NA
94577,Alameda County,CA,NA,65.56603773584906
