ZipCode,county,state,Youth
35209,Jefferson County,AL,58.79629629629629
99615,Kodiak Island Borough,AK,55.092592592592595
99645,Matanuska-Susitna Borough,AK,18.055555555555554
99835,Sitka City and Borough,AK,32.870370370370374
85383,Maricopa County,AZ,26.851851851851855
90230,Los Angeles County,CA,71.29629629629629
90404,Los Angeles County,CA,92.12962962962963
92011,San Diego County,CA,67.12962962962963
92014,San Diego County,CA,65.74074074074075
92071,San Diego County,CA,44.44444444444444
92111,San Diego County,CA,67.5925925925926
93257,Tulare County,CA,15.74074074074074
93307,Kern County,CA,26.38888888888889
94070,San Mateo County,CA,80.0925925925926
94107,San Francisco County,CA,92.12962962962963
94521,Contra Costa County,CA,37.5
95336,San Joaquin County,CA,40.27777777777778
80003,Jefferson County,CO,30.09259259259259
80023,Broomfield County,CO,39.351851851851855
80126,Douglas County,CO,21.75925925925926
80127,Jefferson County,CO,43.51851851851852
80130,Douglas County,CO,53.24074074074075
80601,Adams County,CO,23.14814814814815
06040,Hartford County,CT,28.240740740740737
06053,Hartford County,CT,47.68518518518518
06111,Hartford County,CT,65.27777777777779
06117,Hartford County,CT,73.61111111111111
06489,Hartford County,CT,56.94444444444444
06516,New Haven County,CT,17.59259259259259
19709,New Castle County,DE,46.75925925925926
32177,Putnam County,FL,36.574074074074076
32533,Escambia County,FL,38.88888888888889
33158,Miami-Dade County,FL,90.74074074074075
34484,Sumter County,FL,90.27777777777779
30107,Cherokee County,GA,82.87037037037037
30815,Richmond County,GA,23.61111111111111
96706,Honolulu County,HI,13.425925925925927
83858,Kootenai County,ID,71.75925925925925
60051,McHenry County,IL,89.81481481481481
60102,McHenry County,IL,30.555555555555557
60119,Kane County,IL,98.14814814814815
60143,DuPage County,IL,78.24074074074075
60156,McHenry County,IL,59.25925925925925
60187,DuPage County,IL,62.03703703703704
60201,Cook County,IL,72.68518518518519
60302,Cook County,IL,34.25925925925926
60465,Cook County,IL,80.55555555555556
60516,DuPage County,IL,35.648148148148145
60641,Cook County,IL,62.96296296296296
60652,Cook County,IL,49.074074074074076
62640,Macoupin County,IL,100
46142,Johnson County,IN,36.11111111111111
46307,Lake County,IN,12.5
46310,Jasper County,IN,54.166666666666664
46755,Noble County,IN,11.574074074074074
46947,Cass County,IN,0
47060,Dearborn County,IN,79.62962962962963
47933,Montgomery County,IN,66.20370370370371
51106,Woodbury County,IA,42.592592592592595
