ZipCode,county,state,Youth,Pediatric
35045,Chilton County,AL,93.03959131545338,NA
35068,Jefferson County,AL,NA,84.16289592760181
35080,Shelby County,AL,92.5925925925926,NA
35120,St. Clair County,AL,36.52618135376756,NA
35124,Shelby County,AL,64.68710089399745,NA
35146,St. Clair County,AL,68.51851851851852,NA
35173,Jefferson County,AL,34.2911877394636,NA
35180,Jefferson County,AL,67.62452107279694,NA
35216,Jefferson County,AL,25.734355044699875,NA
35217,Jefferson County,AL,61.558109833971905,NA
35242,Shelby County,AL,66.79438058748404,NA
35244,Jefferson County,AL,66.73052362707536,NA
35404,Tuscaloosa County,AL,54.59770114942529,NA
35613,Limestone County,AL,24.393358876117496,NA
35661,Colbert County,AL,49.23371647509578,NA
35749,Madison County,AL,62.51596424010217,NA
35756,Limestone County,AL,57.53512132822478,NA
35758,Madison County,AL,25.351213282247762,NA
35773,Madison County,AL,69.47637292464879,NA
35810,Madison County,AL,NA,62.44343891402715
35951,Marshall County,AL,29.693486590038315,NA
35954,Etowah County,AL,87.356321839080465,NA
35962,DeKalb County,AL,99.5530012771392,NA
36083,Macon County,AL,NA,92.3076923076923
36107,Montgomery County,AL,91.82630906768838,NA
36507,Baldwin County,AL,31.928480204342275,NA
36526,Baldwin County,AL,51.27713920817369,NA
36832,Lee County,AL,64.75095785440614,NA
36869,Russell County,AL,50.89399744572158,NA
99504,Anchorage Municipality,AK,9.067688378033207,NA
99801,Juneau City and Borough,AK,79.757343550447,NA
85008,Maricopa County,AZ,37.73946360153257,NA
85015,Maricopa County,AZ,12.260536398467432,NA
85016,Maricopa County,AZ,57.279693486590034,NA
85018,Maricopa County,AZ,55.68326947637292,NA
85022,Maricopa County,AZ,NA,37.55656108597285
85029,Maricopa County,AZ,60.089399744572155,NA
85037,Maricopa County,AZ,37.42017879948914,43.21266968325792
85041,Maricopa County,AZ,17.496807151979567,NA
85042,Maricopa County,AZ,18.837803320561942,NA
85085,Maricopa County,AZ,55.10855683269477,NA
85086,Maricopa County,AZ,46.36015325670498,NA
85122,Pinal County,AZ,32.2477650063857,NA
