ZipCode,county,state,Youth,Pediatric,Adult
35578,Walker County,AL,93.20113314447592,NA,NA
35611,Limestone County,AL,27.47875354107649,NA,NA
35750,Madison County,AL,86.96883852691218,NA,NA
35805,Madison County,AL,NA,NA,82.46268656716418
36544,Mobile County,AL,NA,NA,86.19402985074626
36613,Mobile County,AL,74.22096317280453,NA,NA
99501,Anchorage Municipality,AK,35.69405099150141,NA,64.55223880597015
99654,Matanuska-Susitna Borough,AK,NA,41.46341463414634,48.507462686567166
99801,Juneau City and Borough,AK,NA,NA,90.67164179104478
85006,Maricopa County,AZ,87.25212464589235,NA,51.865671641791046
85007,Maricopa County,AZ,NA,46.864111498257834,NA
85008,Maricopa County,AZ,11.89801699716714,NA,NA
85014,Maricopa County,AZ,NA,84.3205574912892,82.83582089552239
85015,Maricopa County,AZ,66.0056657223796,47.21254355400697,NA
85016,Maricopa County,AZ,NA,77.87456445993031,NA
85019,Maricopa County,AZ,NA,NA,92.16417910447761
85022,Maricopa County,AZ,NA,95.64459930313589,NA
85029,Maricopa County,AZ,53.54107648725213,NA,36.940298507462686
85031,Maricopa County,AZ,NA,44.599303135888505,NA
85037,Maricopa County,AZ,NA,80.8362369337979,NA
85040,Maricopa County,AZ,70.25495750708215,NA,NA
85041,Maricopa County,AZ,8.78186968838527,NA,62.68656716417911
85051,Maricopa County,AZ,NA,30.836236933797913,NA
85122,Pinal County,AZ,9.06515580736544,26.132404181184672,NA
85123,Pinal County,AZ,51.27478753541076,NA,NA
85138,Pinal County,AZ,NA,52.4390243902439,NA
85139,Pinal County,AZ,NA,70.20905923344948,NA
85201,Maricopa County,AZ,NA,51.56794425087108,21.26865671641791
85202,Maricopa County,AZ,NA,44.42508710801394,NA
85203,Maricopa County,AZ,NA,37.10801393728223,NA
85210,Maricopa County,AZ,NA,58.01393728222997,NA
85212,Maricopa County,AZ,NA,89.37282229965156,NA
85224,Maricopa County,AZ,NA,71.602787456446,NA
85225,Maricopa County,AZ,NA,13.066202090592336,NA
85251,Maricopa County,AZ,NA,100,50.373134328358205
85256,Maricopa County,AZ,NA,94.25087108013938,NA
85282,Maricopa County,AZ,NA,60.97560975609756,NA
85283,Maricopa County,AZ,NA,78.57142857142857,NA
85301,Maricopa County,AZ,NA,NA,7.835820895522389
85302,Maricopa County,AZ,NA,NA,39.17910447761194
85337,Maricopa County,AZ,NA,97.90940766550523,NA
