ZipCode,county,state,Youth
35023,Jefferson County,AL,34.45378151260504
35062,Jefferson County,AL,91.17647058823529
35150,Talladega County,AL,53.36134453781513
35215,Jefferson County,AL,11.344537815126051
35244,Jefferson County,AL,82.77310924369748
35405,Tuscaloosa County,AL,13.445378151260504
35758,Madison County,AL,37.81512605042017
36083,Macon County,AL,98.31932773109243
36278,Randolph County,AL,94.53781512605042
36305,Houston County,AL,70.16806722689076
36535,Baldwin County,AL,44.957983193277315
36701,Dallas County,AL,27.310924369747898
36854,Chambers County,AL,69.74789915966386
85044,Maricopa County,AZ,35.714285714285715
85085,Maricopa County,AZ,72.68907563025209
85086,Maricopa County,AZ,31.092436974789916
85234,Maricopa County,AZ,34.03361344537815
71943,Pike County,AR,97.89915966386555
72211,Pulaski County,AR,57.98319327731093
72712,Benton County,AR,41.596638655462186
72718,Benton County,AR,99.57983193277312
72936,Sebastian County,AR,87.39495798319328
90274,Los Angeles County,CA,76.05042016806722
90278,Los Angeles County,CA,63.02521008403361
90280,Los Angeles County,CA,29.411764705882355
91304,Los Angeles County,CA,72.26890756302521
92054,San Diego County,CA,46.21848739495798
92101,San Diego County,CA,81.09243697478992
92648,Orange County,CA,73.52941176470588
92677,Orange County,CA,56.72268907563025
93065,Ventura County,CA,7.142857142857142
95336,San Joaquin County,CA,44.537815126050425
95350,Stanislaus County,CA,24.789915966386555
80016,Arapahoe County,CO,3.7815126050420167
80020,Broomfield County,CO,13.865546218487395
80126,Douglas County,CO,21.84873949579832
06410,New Haven County,CT,57.56302521008403
06810,Fairfield County,CT,20.588235294117645
06830,Fairfield County,CT,48.319327731092436
32092,St. Johns County,FL,42.857142857142854
32308,Leon County,FL,92.85714285714286
32580,Okaloosa County,FL,97.47899159663865
32607,Alachua County,FL,55.04201680672269
32608,Alachua County,FL,5.042016806722689
32779,Seminole County,FL,88.23529411764706
33812,Polk County,FL,86.97478991596638
34690,Pasco County,FL,78.57142857142857
30041,Forsyth County,GA,23.949579831932773
30044,Gwinnett County,GA,19.747899159663866
30062,Cobb County,GA,26.89075630252101
30080,Cobb County,GA,55.88235294117647
30161,Floyd County,GA,7.563025210084033
30238,Clayton County,GA,30.252100840336134
30277,Coweta County,GA,84.03361344537815
30286,Upson County,GA,71.42857142857143
30518,Gwinnett County,GA,36.97478991596639
30662,Franklin County,GA,81.09243697478992
31326,Effingham County,GA,67.64705882352942
31406,Chatham County,GA,42.857142857142854
31605,Lowndes County,GA,58.82352941176471
31791,Worth County,GA,83.61344537815127
60010,Lake County,IL,65.96638655462185
60448,Will County,IL,43.69747899159664
60449,Will County,IL,93.27731092436974
60513,Cook County,IL,65.12605042016807
60561,DuPage County,IL,88.23529411764706
60622,Cook County,IL,37.39495798319328
61265,Rock Island County,IL,54.20168067226891
61856,Piatt County,IL,96.63865546218487
62401,Effingham County,IL,75.21008403361344
46217,Marion County,IN,50.84033613445378
46226,Marion County,IN,17.647058823529413
46319,Lake County,IN,29.831932773109244
46373,Lake County,IN,45.378151260504204
46405,Lake County,IN,40.7563025210084
47150,Floyd County,IN,18.487394957983195
47201,Bartholomew County,IN,2.941176470588235
47501,Daviess County,IN,40.33613445378151
47712,Vanderburgh County,IN,71.84873949579831
50265,Polk County,IA,78.99159663865547
50311,Polk County,IA,85.29411764705883
50322,Polk County,IA,63.86554621848739
50401,Cerro Gordo County,IA,2.100840336134454
51401,Carroll County,IA,80.25210084033614
66025,Douglas County,KS,76.05042016806722
66208,Johnson County,KS,54.621848739495796
40205,Jefferson County,KY,85.71428571428571
40229,Jefferson County,KY,16.80672268907563
40511,Fayette County,KY,32.35294117647059
70043,St. Bernard Parish,LA,11.76470588235294
70068,St. John the Baptist Parish,LA,28.991596638655466
70454,Tangipahoa Parish,LA,7.9831932773109235
70605,Calcasieu Parish,LA,86.5546218487395
70663,Calcasieu Parish,LA,80.67226890756302
04084,Cumberland County,ME,47.05882352941176
20853,Montgomery County,MD,58.40336134453782
20855,Montgomery County,MD,90.75630252100841
21204,Baltimore County,MD,74.36974789915966
01960,Essex County,MA,4.201680672268908
01983,Essex County,MA,66.38655462184873
02118,Suffolk County,MA,2.5210084033613445
02492,Norfolk County,MA,39.49579831932773
02769,Bristol County,MA,63.86554621848739
02771,Bristol County,MA,44.11764705882353
48059,St. Clair County,MI,66.80672268907563
48174,Wayne County,MI,5.46218487394958
48203,Wayne County,MI,18.487394957983195
48220,Oakland County,MI,51.68067226890757
48227,Wayne County,MI,5.88235294117647
48307,Oakland County,MI,23.52941176470588
48423,Genesee County,MI,48.739495798319325
49047,Cass County,MI,50
49431,Mason County,MI,22.268907563025213
49464,Ottawa County,MI,37.81512605042017
55362,Wright County,MN,52.10084033613446
56187,Nobles County,MN,50.42016806722689
39074,Scott County,MS,21.008403361344538
39574,Harrison County,MS,67.64705882352942
63303,St. Charles County,MO,26.47058823529412
63385,St. Charles County,MO,15.546218487394958
63834,Mississippi County,MO,84.03361344537815
64037,Lafayette County,MO,61.76470588235294
64111,Jackson County,MO,53.36134453781513
64503,Buchanan County,MO,28.15126050420168
65625,Barry County,MO,20.168067226890756
68107,Douglas County,NE,38.655462184873954
68620,Boone County,NE,98.73949579831933
68787,Wayne County,NE,97.05882352941177
68949,Phelps County,NE,77.73109243697479
89149,Clark County,NV,69.32773109243698
03103,Hillsborough County,NH,1.680672268907563
03833,Rockingham County,NH,36.134453781512605
07017,Essex County,NJ,12.184873949579831
07405,Morris County,NJ,73.94957983193278
07726,Monmouth County,NJ,42.016806722689076
87123,Bernalillo County,NM,21.428571428571427
12206,Albany County,NY,38.655462184873954
12834,Washington County,NY,61.34453781512605
13203,Onondaga County,NY,16.386554621848738
13753,Delaware County,NY,67.22689075630252
14580,Monroe County,NY,0
14606,Monroe County,NY,9.663865546218489
14617,Monroe County,NY,10.92436974789916
27127,Forsyth County,NC,1.2605042016806722
27239,Davidson County,NC,68.90756302521008
27284,Forsyth County,NC,89.49579831932773
27518,Wake County,NC,89.91596638655463
27571,Wake County,NC,94.53781512605042
28146,Rowan County,NC,60.08403361344538
28753,Madison County,NC,79.41176470588235
43227,Franklin County,OH,16.80672268907563
43235,Franklin County,OH,32.35294117647059
43537,Lucas County,OH,25.630252100840334
43551,Wood County,OH,12.605042016806722
43771,Muskingum County,OH,96.21848739495799
43938,Jefferson County,OH,73.10924369747899
44105,Cuyahoga County,OH,3.361344537815126
44240,Portage County,OH,50.84033613445378
44425,Trumbull County,OH,22.689075630252102
44431,Columbiana County,OH,91.59663865546219
45251,Hamilton County,OH,23.10924369747899
45380,Darke County,OH,92.01680672268907
45432,Greene County,OH,47.47899159663865
45742,Washington County,OH,89.07563025210085
73051,Cleveland County,OK,90.33613445378151
73075,Garvin County,OK,84.87394957983193
73120,Oklahoma County,OK,41.17647058823529
73159,Oklahoma County,OK,46.21848739495798
74012,Tulsa County,OK,13.025210084033615
74021,Tulsa County,OK,47.89915966386555
16055,Butler County,PA,63.4453781512605
16066,Butler County,PA,71.00840336134453
17331,York County,PA,6.302521008403361
