ZipCode,county,state,Retirement
35022,Jefferson County,AL,16.595744680851062
35115,Shelby County,AL,62.97872340425532
35218,Jefferson County,AL,87.65957446808511
35404,Tuscaloosa County,AL,31.914893617021278
35553,Winston County,AL,91.91489361702128
35601,Morgan County,AL,14.468085106382977
35630,Lauderdale County,AL,36.17021276595745
36360,Dale County,AL,39.148936170212764
99603,Kenai Peninsula Borough,AK,56.17021276595745
85004,Maricopa County,AZ,87.2340425531915
85207,Maricopa County,AZ,27.659574468085108
85255,Maricopa County,AZ,45.1063829787234
85550,Graham County,AZ,96.17021276595744
85711,Pima County,AZ,48.08510638297872
86047,Navajo County,AZ,32.76595744680851
86503,Apache County,AZ,51.06382978723404
86505,Apache County,AZ,73.61702127659574
71603,Jefferson County,AR,21.27659574468085
72653,Baxter County,AR,20
90003,Los Angeles County,CA,40.85106382978723
90018,Los Angeles County,CA,30.638297872340424
90047,Los Angeles County,CA,13.617021276595745
90277,Los Angeles County,CA,69.36170212765957
91770,Los Angeles County,CA,45.53191489361702
92065,San Diego County,CA,65.1063829787234
92084,San Diego County,CA,61.702127659574465
92103,San Diego County,CA,78.29787234042553
92315,San Bernardino County,CA,89.36170212765957
93003,Ventura County,CA,55.74468085106383
93063,Ventura County,CA,24.25531914893617
93536,Los Angeles County,CA,53.191489361702125
94551,Alameda County,CA,54.46808510638298
95046,Santa Clara County,CA,94.04255319148936
95503,Humboldt County,CA,46.808510638297875
95540,Humboldt County,CA,54.8936170212766
95678,Placer County,CA,32.340425531914896
80203,Denver County,CO,83.40425531914893
80212,Denver County,CO,71.48936170212767
80218,Denver County,CO,80
80238,Denver County,CO,90.63829787234042
81005,Pueblo County,CO,22.5531914893617
81623,Garfield County,CO,65.53191489361701
06239,Windham County,CT,59.57446808510638
06460,New Haven County,CT,15.74468085106383
06498,Middlesex County,CT,84.25531914893617
19958,Sussex County,DE,8.51063829787234
32301,Leon County,FL,72.76595744680851
33036,Monroe County,FL,88.51063829787233
33176,Miami-Dade County,FL,34.46808510638298
33312,Broward County,FL,19.148936170212767
33430,Palm Beach County,FL,82.12765957446808
33446,Palm Beach County,FL,68.51063829787233
33770,Pinellas County,FL,55.319148936170215
33781,Pinellas County,FL,37.4468085106383
33785,Pinellas County,FL,97.02127659574468
33805,Polk County,FL,34.04255319148936
33815,Polk County,FL,70.63829787234043
33881,Polk County,FL,70.2127659574468
33904,Lee County,FL,52.76595744680851
33947,Charlotte County,FL,77.87234042553192
34221,Manatee County,FL,27.23404255319149
34481,Marion County,FL,25.957446808510635
34601,Hernando County,FL,60.42553191489362
34743,Osceola County,FL,60.42553191489362
34972,Okeechobee County,FL,75.31914893617021
30004,Fulton County,GA,36.59574468085106
30094,Rockdale County,GA,31.48936170212766
30125,Polk County,GA,76.17021276595744
30331,Fulton County,GA,11.48936170212766
30350,Fulton County,GA,85.1063829787234
30606,Clarke County,GA,61.27659574468085
83404,Bonneville County,ID,50.212765957446805
83814,Kootenai County,ID,41.702127659574465
60067,Cook County,IL,19.574468085106382
60085,Lake County,IL,30.21276595744681
60102,McHenry County,IL,43.40425531914894
60626,Cook County,IL,10.212765957446807
61068,Ogle County,IL,82.5531914893617
61342,LaSalle County,IL,86.80851063829788
61356,Bureau County,IL,62.12765957446808
62702,Sangamon County,IL,38.297872340425535
46307,Lake County,IN,2.553191489361702
46797,Allen County,IN,99.14893617021276
50036,Boone County,IA,53.61702127659574
51351,Dickinson County,IA,89.7872340425532
52501,Wapello County,IA,28.936170212765955
52632,Lee County,IA,35.74468085106383
52803,Scott County,IA,54.04255319148936
66062,Johnson County,KS,15.319148936170212
