ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35010,Tallapoosa County,AL,NA,42.36760124610592,NA,NA
35040,Shelby County,AL,45.96182085168869,NA,NA,NA
35111,Tuscaloosa County,AL,57.856093979442,NA,NA,NA
35406,Tuscaloosa County,AL,87.81204111600587,NA,NA,NA
35475,Tuscaloosa County,AL,66.07929515418502,NA,NA,NA
35555,Fayette County,AL,NA,NA,62.751677852349,NA
35613,Limestone County,AL,NA,NA,54.0268456375839,NA
35648,Lauderdale County,AL,NA,99.68847352024922,NA,NA
35749,Madison County,AL,NA,53.271028037383175,NA,NA
35763,Madison County,AL,67.1071953010279,NA,NA,NA
35768,Jackson County,AL,NA,NA,NA,77.52442996742671
35962,DeKalb County,AL,64.75770925110133,NA,NA,NA
36401,Conecuh County,AL,NA,NA,86.24161073825503,NA
36527,Baldwin County,AL,89.5741556534508,NA,NA,NA
36535,Baldwin County,AL,45.521292217327456,NA,NA,NA
36549,Baldwin County,AL,NA,NA,NA,86.97068403908796
36605,Mobile County,AL,25.11013215859031,NA,NA,NA
36606,Mobile County,AL,NA,90.34267912772586,NA,NA
36613,Mobile County,AL,59.76505139500734,NA,NA,NA
36703,Dallas County,AL,NA,67.601246105919,64.42953020134227,NA
36877,Lee County,AL,72.68722466960352,NA,NA,NA
99504,Anchorage Municipality,AK,10.719530102790015,NA,NA,NA
99508,Anchorage Municipality,AK,NA,NA,40.26845637583892,NA
99515,Anchorage Municipality,AK,NA,74.14330218068535,NA,90.55374592833876
99517,Anchorage Municipality,AK,74.59618208516888,NA,NA,NA
99623,,AK,NA,NA,NA,97.71986970684038
99654,Matanuska-Susitna Borough,AK,32.158590308370044,NA,NA,NA
99709,Fairbanks North Star Borough,AK,NA,NA,NA,89.90228013029315
85006,Maricopa County,AZ,NA,NA,47.651006711409394,NA
85007,Maricopa County,AZ,NA,12.149532710280374,NA,NA
85008,Maricopa County,AZ,4.845814977973569,NA,NA,NA
85009,Maricopa County,AZ,5.726872246696035,NA,NA,NA
85013,Maricopa County,AZ,NA,53.58255451713395,NA,NA
85016,Maricopa County,AZ,6.020558002936858,NA,NA,71.66123778501628
85017,Maricopa County,AZ,14.537444933920703,38.31775700934579,NA,NA
85031,Maricopa County,AZ,NA,NA,71.81208053691275,NA
85035,Maricopa County,AZ,NA,20.5607476635514,NA,NA
85040,Maricopa County,AZ,24.229074889867842,NA,NA,NA
85041,Maricopa County,AZ,3.3773861967694567,NA,NA,NA
85201,Maricopa County,AZ,NA,NA,35.57046979865772,NA
85202,Maricopa County,AZ,NA,25.85669781931464,NA,NA
85208,Maricopa County,AZ,NA,NA,40.939597315436245,NA
85209,Maricopa County,AZ,NA,NA,25.838926174496645,NA
85210,Maricopa County,AZ,NA,29.283489096573206,NA,NA
85225,Maricopa County,AZ,NA,NA,29.194630872483224,NA
85251,Maricopa County,AZ,68.57562408223201,NA,NA,NA
85253,Maricopa County,AZ,NA,NA,NA,81.75895765472313
85259,Maricopa County,AZ,NA,NA,NA,60.586319218241044
85283,Maricopa County,AZ,80.76358296622614,NA,NA,NA
85303,Maricopa County,AZ,NA,NA,73.48993288590604,NA
85308,Maricopa County,AZ,18.06167400881057,NA,NA,NA
85335,Maricopa County,AZ,NA,40.49844236760124,NA,NA
85338,Maricopa County,AZ,NA,NA,NA,81.75895765472313
85350,Yuma County,AZ,NA,55.140186915887845,NA,NA
85365,Yuma County,AZ,74.30249632892804,NA,NA,NA
85374,Maricopa County,AZ,NA,NA,NA,6.514657980456026
85375,Maricopa County,AZ,NA,NA,NA,0.6514657980456027
85381,Maricopa County,AZ,67.54772393538914,NA,NA,NA
85541,Gila County,AZ,82.23201174743025,NA,NA,NA
85550,Graham County,AZ,74.44933920704845,NA,NA,NA
85614,Pima County,AZ,NA,NA,NA,3.5830618892508146
85643,Cochise County,AZ,NA,NA,88.25503355704699,NA
85710,Pima County,AZ,36.71071953010279,NA,NA,NA
85711,Pima County,AZ,24.52276064610866,NA,NA,NA
85755,Pima County,AZ,86.04992657856094,NA,NA,NA
85901,Navajo County,AZ,NA,NA,28.859060402684566,NA
85924,Apache County,AZ,98.09104258443465,NA,NA,NA
85925,Apache County,AZ,75.18355359765052,NA,NA,NA
86004,Coconino County,AZ,NA,NA,14.76510067114094,NA
86033,Navajo County,AZ,50.51395007342144,NA,NA,NA
86047,Navajo County,AZ,NA,40.809968847352025,NA,NA
86303,Yavapai County,AZ,NA,NA,NA,57.00325732899023
86314,Yavapai County,AZ,34.2143906020558,NA,NA,NA
86401,Mohave County,AZ,18.208516886930983,NA,NA,NA
86403,Mohave County,AZ,76.5051395007342,NA,NA,NA
86409,Mohave County,AZ,NA,NA,6.7114093959731544,NA
86556,Apache County,AZ,87.95888399412628,NA,NA,NA
71801,Hempstead County,AR,NA,NA,NA,68.72964169381108
72206,Pulaski County,AR,NA,NA,68.45637583892618,NA
72416,Craighead County,AR,NA,NA,91.94630872483222,NA
72450,Greene County,AR,NA,24.922118380062305,NA,NA
72455,Randolph County,AR,85.31571218795888,NA,NA,NA
72653,Baxter County,AR,69.60352422907489,NA,NA,NA
72734,Benton County,AR,95.30102790014683,NA,NA,NA
72774,Washington County,AR,NA,NA,94.96644295302013,NA
90004,Los Angeles County,CA,NA,NA,NA,51.79153094462541
90005,Los Angeles County,CA,NA,NA,78.52348993288591,NA
90011,Los Angeles County,CA,13.215859030837004,NA,NA,NA
90016,Los Angeles County,CA,61.23348017621145,NA,NA,NA
90029,Los Angeles County,CA,NA,NA,NA,37.45928338762215
90034,Los Angeles County,CA,NA,NA,NA,36.807817589576544
90037,Los Angeles County,CA,73.12775330396477,NA,NA,NA
90041,Los Angeles County,CA,NA,79.43925233644859,NA,NA
90044,Los Angeles County,CA,NA,6.5420560747663545,NA,NA
90045,Los Angeles County,CA,NA,NA,NA,44.62540716612378
90046,Los Angeles County,CA,NA,NA,NA,7.81758957654723
90049,Los Angeles County,CA,NA,NA,NA,62.866449511400646
90061,Los Angeles County,CA,NA,76.01246105919003,NA,NA
90062,Los Angeles County,CA,NA,57.63239875389408,NA,NA
90201,Los Angeles County,CA,34.50807635829663,NA,NA,NA
90220,Los Angeles County,CA,NA,NA,NA,81.10749185667753
90240,Los Angeles County,CA,71.95301027900148,NA,NA,NA
90242,Los Angeles County,CA,NA,78.50467289719626,NA,NA
90292,Los Angeles County,CA,NA,NA,59.73154362416108,NA
90503,Los Angeles County,CA,NA,54.20560747663551,NA,NA
90621,Orange County,CA,NA,NA,NA,76.2214983713355
90630,Orange County,CA,NA,52.64797507788161,NA,NA
90638,Los Angeles County,CA,NA,NA,87.58389261744966,NA
90713,Los Angeles County,CA,NA,NA,60.06711409395973,NA
90723,Los Angeles County,CA,NA,58.25545171339564,NA,NA
90744,Los Angeles County,CA,49.19236417033774,NA,NA,NA
90745,Los Angeles County,CA,NA,NA,NA,22.475570032573287
90806,Los Angeles County,CA,NA,NA,NA,87.94788273615634
91011,Los Angeles County,CA,NA,NA,83.89261744966443,NA
91342,Los Angeles County,CA,NA,25.233644859813083,NA,NA
91344,Los Angeles County,CA,71.36563876651982,NA,NA,NA
91352,Los Angeles County,CA,81.79148311306902,NA,NA,NA
91355,Los Angeles County,CA,63.436123348017624,NA,NA,NA
91387,Los Angeles County,CA,64.17033773861968,NA,NA,NA
91401,Los Angeles County,CA,71.21879588839941,NA,NA,NA
91402,Los Angeles County,CA,NA,NA,NA,29.967426710097723
91706,Los Angeles County,CA,38.91336270190896,NA,NA,25.732899022801302
91722,Los Angeles County,CA,NA,NA,NA,75.2442996742671
91744,Los Angeles County,CA,NA,NA,65.77181208053692,NA
91750,Los Angeles County,CA,NA,NA,44.29530201342282,NA
91901,San Diego County,CA,79.00146842878121,NA,NA,NA
91910,San Diego County,CA,NA,NA,33.557046979865774,NA
91942,San Diego County,CA,65.34508076358296,NA,NA,26.710097719869708
92011,San Diego County,CA,NA,NA,67.78523489932886,NA
92065,San Diego County,CA,59.1776798825257,NA,NA,NA
92084,San Diego County,CA,NA,NA,NA,46.25407166123778
92104,San Diego County,CA,55.21292217327459,NA,NA,NA
92225,Riverside County,CA,85.46255506607929,NA,NA,NA
92234,Riverside County,CA,NA,NA,NA,39.413680781758956
92236,Riverside County,CA,52.71659324522761,NA,NA,NA
92274,Riverside County,CA,96.62261380323054,NA,NA,NA
92301,San Bernardino County,CA,NA,39.56386292834891,NA,NA
92314,San Bernardino County,CA,97.50367107195301,NA,NA,NA
92335,San Bernardino County,CA,NA,NA,NA,84.03908794788273
92336,San Bernardino County,CA,13.509544787077827,NA,NA,NA
92376,San Bernardino County,CA,21.292217327459618,NA,NA,NA
92544,Riverside County,CA,41.116005873715125,NA,NA,NA
92555,Riverside County,CA,61.96769456681351,NA,NA,NA
92570,Riverside County,CA,51.395007342143906,NA,NA,NA
92612,Orange County,CA,94.27312775330397,NA,NA,NA
92620,Orange County,CA,NA,NA,NA,53.09446254071661
92679,Orange County,CA,NA,67.28971962616822,NA,NA
92683,Orange County,CA,NA,NA,NA,29.31596091205212
92691,Orange County,CA,NA,NA,NA,49.185667752442995
92694,Orange County,CA,50.073421439060205,NA,NA,NA
