ZipCode,county,state,Youth,Pediatric,Adult,Retirement,Geriatric
35004,St. Clair County,AL,91.77668382188409,42.69449715370019,83.0489268097587,92.4044607643139,82.78763769889841
35005,Jefferson County,AL,72.60013425822332,NA,47.95360618584189,91.18727050183598,97.77386780905752
35006,Jefferson County,AL,NA,NA,90.37461671777096,NA,NA
35007,Shelby County,AL,55.12418885656747,NA,86.95507265697907,74.00380796953624,96.34332925336597
35010,Tallapoosa County,AL,24.759454016558514,45.16129032258064,75.39661378482869,81.41574867401062,96.37392900856793
35014,Talladega County,AL,96.47572163795033,NA,97.48700173310225,27.26778185774514,71.73347613219094
35016,Marshall County,AL,69.9932870888342,86.79316888045541,70.40394614051459,54.60356317149463,88.15024479804161
35020,Jefferson County,AL,83.94495412844036,NA,78.6428476203173,90.34407724738203,69.62209302325581
35022,Jefferson County,AL,NA,73.77609108159393,84.30209305425943,59.15952672378621,94.36964504283965
35023,Jefferson County,AL,79.06690534795257,NA,86.57512331689108,90.20807833537332,81.78549571603428
35031,Blount County,AL,NA,79.39278937381404,55.145980535928544,93.83924928600571,72.07007343941248
35033,Cullman County,AL,NA,NA,43.500866551126514,97.62001903984768,NA
35034,Bibb County,AL,NA,NA,71.01053192907612,48.789609683122535,93.63525091799265
35040,Shelby County,AL,77.22085477735511,57.53320683111954,86.6017864284762,94.55324357405141,98.6000611995104
35042,Bibb County,AL,NA,NA,96.90041327822956,91.92166462668298,44.66034271725826
35043,Shelby County,AL,86.77556500335646,NA,92.94760698573523,44.199646402828776,2.692778457772338
35044,Talladega County,AL,5.247258894607295,NA,75.64324756699106,77.83217734258126,26.958384332925338
35045,Chilton County,AL,65.76415305437459,76.96394686907021,69.54406079189441,89.08608731130151,95.79253365973072
35046,Chilton County,AL,NA,NA,76.66977736301827,95.92683258533931,5.9440024479804165
35049,Blount County,AL,NA,NA,98.14024796693775,82.38134094927241,NA
35051,Shelby County,AL,81.98702170507943,NA,88.6215171310492,86.82170542635659,52.9452264381885
35054,St. Clair County,AL,89.5949876929962,NA,93.5408612185042,91.96246430028559,68.75
35055,Cullman County,AL,50.25732826135601,NA,83.82882282362351,93.03005575955392,89.32068543451652
35057,Cullman County,AL,58.92817185052584,NA,92.5876549793361,90.64327485380117,80.85220318237454
35058,Cullman County,AL,23.774893712239876,55.14231499051233,95.41394480735902,76.03699170406637,48.69951040391677
35062,Jefferson County,AL,96.5428507496084,93.28273244781784,88.14824690041327,97.06922344621243,99.21205630354957
35063,Walker County,AL,99.85455359140747,NA,48.00026663111585,NA,NA
35064,Jefferson County,AL,59.29738196464533,89.10815939278937,88.22157045727236,76.92098463212295,82.78763769889841
35068,Jefferson County,AL,97.49384649809801,NA,85.00866551126516,87.42690058479532,80.53855569155446
35071,Jefferson County,AL,90.68024166480197,NA,93.07425676576456,96.2532299741602,85.31211750305998
35072,Coosa County,AL,98.36652494965317,NA,78.57618984135448,78.13817489460084,87.966646266829855
35077,Cullman County,AL,84.61624524502126,90.77798861480076,93.58752166377816,85.97851217190262,97.30722154222767
35079,Blount County,AL,91.15014544640859,NA,39.70137315024663,96.74282605739154,36.97980416156671
35080,Shelby County,AL,34.537927948086825,NA,94.12744967337689,85.58411532707738,71.96297429620563
35083,Cullman County,AL,NA,NA,77.88961471803759,NA,NA
35085,Chilton County,AL,31.595435220407246,NA,88.08158912145048,96.68162654698762,98.17166462668298
35091,Jefferson County,AL,NA,NA,99.22010398613517,NA,NA
35094,Jefferson County,AL,86.48467218617141,55.14231499051233,89.63471537128382,60.88671290629675,78.18237454100367
35096,Talladega County,AL,89.04676661445514,NA,44.834022130382614,91.16007071943424,94.57619339045287
35111,Tuscaloosa County,AL,81.98702170507943,NA,87.048393547527,92.69005847953217,97.10067319461444
35114,Shelby County,AL,NA,NA,81.75576589788028,99.04120767033864,98.43941248470011
35115,Shelby County,AL,88.53211009174312,57.00189753320684,81.42914278096254,69.32544539643682,95.83843329253367
35116,Jefferson County,AL,NA,NA,89.70137315024664,95.47803617571059,NA
35117,Jefferson County,AL,83.68762586708436,NA,98.42687641647781,48.23201414388685,97.9498164014688
35118,Jefferson County,AL,95.74848959498769,NA,46.67377682975603,89.22888616891065,75.32894736842105
35120,St. Clair County,AL,56.83598120384874,NA,82.70897213704839,89.9904800761594,2.6392288861689104
35121,Blount County,AL,86.21615573953905,NA,89.28809492067724,93.46525227798178,83.22368421052632
35124,Shelby County,AL,84.00089505482211,96.4326375711575,56.43247566991067,93.07765537875697,79.72001223990208
35125,St. Clair County,AL,72.52181696128888,75.33206831119544,97.96027196373817,88.25649394804842,74.17380660954713
35126,Jefferson County,AL,NA,NA,72.81695773896814,94.12484700122398,95.05813953488372
35127,Jefferson County,AL,58.212127992839555,NA,92.61431809092122,77.52617979056168,95.92258261933905
35128,St. Clair County,AL,94.39471917654957,82.39089184060721,85.54859352086388,97.47722018223854,79.82711138310894
35131,St. Clair County,AL,78.83195345714925,NA,54.872683642181045,39.08608731130151,NA
35133,Blount County,AL,10.046990378160663,NA,72.1770430609252,48.61281109751122,91.37086903304773
35146,St. Clair County,AL,NA,93.28273244781784,97.34702039728036,52.243982048143614,89.8485312117503
35147,Shelby County,AL,NA,NA,98.36021863751499,NA,NA
35150,Talladega County,AL,71.94003132691877,NA,63.21823756832422,56.69114647082824,55.43145654834761
35151,Talladega County,AL,NA,NA,36.22183708838821,51.61838705290358,71.80997552019583
35160,Talladega County,AL,89.79637502797047,54.95256166982922,96.56045860551926,96.95362437100503,84.27937576499389
35171,Chilton County,AL,NA,NA,98.13358218904146,NA,NA
35172,Blount County,AL,NA,NA,88.7215037994934,NA,NA
35173,Jefferson County,AL,65.24949653166257,NA,53.10625249966671,90.69087447300421,89.37423500611995
35175,Marshall County,AL,NA,NA,86.01519797360352,14.490684074527405,96.71052631578947
35178,Shelby County,AL,NA,NA,99.87335021997067,NA,NA
35179,Cullman County,AL,46.744238084582676,77.83681214421252,93.98080255965871,96.31442948456413,50.00764993880049
35180,Jefferson County,AL,90.4341015887223,NA,87.96827089721371,95.18563851489188,98.73776009791922
35184,Bibb County,AL,68.82971582009398,NA,37.14171443807493,92.05766353869168,89.02998776009792
35186,Shelby County,AL,94.09263817408817,NA,98.193574190108,99.91840065279479,NA
