ZipCode,county,state,Youth,Pediatric
35023,Jefferson County,AL,NA,66.22807017543859
35114,Shelby County,AL,86.88524590163934,NA
35115,Shelby County,AL,NA,71.9298245614035
35125,St. Clair County,AL,70.21857923497268,NA
35210,Jefferson County,AL,NA,68.85964912280701
36107,Montgomery County,AL,NA,75.43859649122807
36420,Covington County,AL,NA,61.8421052631579
85204,Maricopa County,AZ,9.562841530054644,NA
85251,Maricopa County,AZ,82.5136612021858,NA
85301,Maricopa County,AZ,4.918032786885246,NA
85710,Pima County,AZ,NA,26.31578947368421
72019,Saline County,AR,85.24590163934425,NA
90255,Los Angeles County,CA,NA,21.052631578947366
90601,Los Angeles County,CA,NA,84.21052631578947
90660,Los Angeles County,CA,39.34426229508197,NA
90731,Los Angeles County,CA,NA,40.78947368421053
90740,Orange County,CA,81.14754098360656,NA
90755,Los Angeles County,CA,NA,87.28070175438597
91321,Los Angeles County,CA,59.2896174863388,NA
91342,Los Angeles County,CA,20.76502732240437,NA
91739,San Bernardino County,CA,63.387978142076506,NA
92037,San Diego County,CA,NA,91.22807017543859
92126,San Diego County,CA,24.863387978142075,NA
92301,San Bernardino County,CA,71.85792349726776,NA
92344,San Bernardino County,CA,NA,89.03508771929825
92404,San Bernardino County,CA,NA,21.49122807017544
92530,Riverside County,CA,36.33879781420765,NA
92647,Orange County,CA,34.15300546448087,NA
92833,Orange County,CA,NA,78.94736842105263
92870,Orange County,CA,44.80874316939891,NA
93223,Tulare County,CA,NA,99.56140350877193
93241,Kern County,CA,NA,77.19298245614034
93277,Tulare County,CA,29.23497267759563,51.75438596491229
93446,San Luis Obispo County,CA,NA,8.771929824561402
93560,Kern County,CA,97.81420765027322,NA
93614,Madera County,CA,NA,83.33333333333334
93618,Tulare County,CA,NA,26.75438596491228
93638,Madera County,CA,NA,25.438596491228072
93906,Monterey County,CA,NA,71.9298245614035
94030,San Mateo County,CA,86.33879781420765,NA
94112,San Francisco County,CA,28.688524590163933,NA
94509,Contra Costa County,CA,NA,65.78947368421053
94531,Contra Costa County,CA,NA,87.71929824561403
94577,Alameda County,CA,NA,59.64912280701754
94619,Alameda County,CA,NA,70.6140350877193
95307,Stanislaus County,CA,NA,47.368421052631575
95610,Sacramento County,CA,NA,92.98245614035088
95667,El Dorado County,CA,41.53005464480874,NA
95829,Sacramento County,CA,91.80327868852459,NA
80004,Jefferson County,CO,31.693989071038253,NA
80012,Arapahoe County,CO,NA,24.561403508771928
80108,Douglas County,CO,28.142076502732237,NA
80112,Arapahoe County,CO,39.89071038251366,NA
80123,Jefferson County,CO,67.75956284153006,NA
80521,Larimer County,CO,72.6775956284153,NA
80922,El Paso County,CO,73.77049180327869,NA
81082,Las Animas County,CO,48.36065573770492,NA
06010,Hartford County,CT,NA,17.982456140350877
06066,Tolland County,CT,37.704918032786885,NA
06074,Hartford County,CT,31.147540983606557,NA
06093,Hartford County,CT,96.17486338797814,NA
06475,Middlesex County,CT,90.43715846994536,NA
06516,New Haven County,CT,NA,16.228070175438596
06604,Fairfield County,CT,NA,28.07017543859649
06790,Litchfield County,CT,NA,56.14035087719298
06830,Fairfield County,CT,73.77049180327869,NA
19702,New Castle County,DE,13.114754098360656,NA
19803,New Castle County,DE,37.15846994535519,NA
32091,Bradford County,FL,57.92349726775956,NA
32244,Duval County,FL,NA,11.842105263157894
32348,Taylor County,FL,86.33879781420765,NA
32401,Bay County,FL,50.27322404371585,NA
32514,Escambia County,FL,33.87978142076503,NA
32607,Alachua County,FL,21.85792349726776,NA
32653,Alachua County,FL,7.923497267759563,NA
32708,Seminole County,FL,NA,60.96491228070175
32771,Seminole County,FL,34.97267759562842,NA
32780,Brevard County,FL,NA,48.24561403508772
32934,Brevard County,FL,90.1639344262295,NA
33014,Miami-Dade County,FL,NA,42.54385964912281
33028,Broward County,FL,77.59562841530054,NA
33032,Miami-Dade County,FL,NA,15.350877192982457
33033,Miami-Dade County,FL,13.387978142076504,NA
33146,Miami-Dade County,FL,94.80874316939891,NA
33177,Miami-Dade County,FL,NA,18.859649122807017
33324,Broward County,FL,55.46448087431693,NA
33351,Broward County,FL,40.7103825136612,NA
33418,Palm Beach County,FL,88.79781420765028,NA
33844,Polk County,FL,NA,59.210526315789465
33884,Polk County,FL,57.103825136612016,NA
34209,Manatee County,FL,80.05464480874316,NA
34212,Manatee County,FL,51.91256830601093,NA
34741,Osceola County,FL,NA,47.80701754385965
34747,Osceola County,FL,NA,86.8421052631579
34761,Orange County,FL,NA,69.2982456140351
34769,Osceola County,FL,NA,55.26315789473685
30009,Fulton County,GA,68.85245901639344,NA
30024,Gwinnett County,GA,17.759562841530055,NA
30028,Forsyth County,GA,71.03825136612022,NA
30040,Forsyth County,GA,8.469945355191257,NA
30047,Gwinnett County,GA,NA,57.89473684210527
30067,Cobb County,GA,53.00546448087432,NA
30071,Gwinnett County,GA,57.103825136612016,NA
30117,Carroll County,GA,NA,57.01754385964912
30134,Douglas County,GA,25.40983606557377,NA
30135,Douglas County,GA,9.289617486338798,37.280701754385966
30269,Fayette County,GA,54.644808743169406,NA
30315,Fulton County,GA,NA,29.385964912280706
30518,Gwinnett County,GA,62.841530054644814,NA
30540,Gilmer County,GA,NA,72.80701754385966
30549,Jackson County,GA,NA,79.3859649122807
30628,Madison County,GA,85.79234972677595,NA
30655,Walton County,GA,21.03825136612022,NA
30707,Walker County,GA,48.63387978142077,NA
30711,Murray County,GA,NA,98.68421052631578
30742,Catoosa County,GA,NA,91.22807017543859
30753,Chattooga County,GA,NA,89.47368421052632
30813,Columbia County,GA,26.50273224043716,NA
31092,Dooly County,GA,NA,92.98245614035088
96817,Honolulu County,HI,19.12568306010929,NA
96825,Honolulu County,HI,49.18032786885246,NA
83336,Minidoka County,ID,94.53551912568307,NA
83404,Bonneville County,ID,NA,45.614035087719294
83642,Ada County,ID,NA,46.05263157894737
83702,Ada County,ID,66.66666666666666,NA
60002,Lake County,IL,34.97267759562842,NA
60005,Cook County,IL,59.83606557377049,NA
60031,Lake County,IL,39.07103825136612,NA
60093,Cook County,IL,51.36612021857923,NA
60099,Lake County,IL,43.98907103825137,NA
60115,DeKalb County,IL,71.58469945355192,NA
60118,Kane County,IL,72.40437158469946,NA
60190,DuPage County,IL,66.39344262295081,NA
60431,Will County,IL,26.229508196721312,NA
60442,Will County,IL,67.4863387978142,NA
60525,Cook County,IL,14.48087431693989,NA
60527,DuPage County,IL,33.33333333333333,NA
60585,Will County,IL,32.78688524590164,NA
60632,Cook County,IL,NA,62.71929824561403
60638,Cook County,IL,13.934426229508196,NA
60804,Cook County,IL,NA,90.78947368421053
60914,Kankakee County,IL,31.420765027322407,NA
62812,Franklin County,IL,93.98907103825137,NA
46001,Madison County,IN,84.15300546448088,NA
46037,Hamilton County,IN,NA,89.47368421052632
46151,Morgan County,IN,58.7431693989071,NA
