ZipCode,county,state,Youth,Adult
35079,Blount County,AL,59.41558441558441,NA
35757,Madison County,AL,NA,60.44444444444444
36695,Mobile County,AL,74.35064935064936,NA
99801,Juneau City and Borough,AK,73.05194805194806,NA
85008,Maricopa County,AZ,47.07792207792208,NA
85009,Maricopa County,AZ,50.649350649350644,NA
85017,Maricopa County,AZ,NA,25.333333333333336
85029,Maricopa County,AZ,6.8181818181818175,NA
85042,Maricopa County,AZ,NA,45.77777777777778
85086,Maricopa County,AZ,61.68831168831169,NA
85203,Maricopa County,AZ,NA,55.55555555555556
85249,Maricopa County,AZ,NA,64
85373,Maricopa County,AZ,90.5844155844156,NA
85629,Pima County,AZ,NA,57.333333333333336
85653,Pima County,AZ,NA,29.777777777777775
85706,Pima County,AZ,62.33766233766234,NA
72703,Washington County,AR,NA,64.88888888888889
72712,Benton County,AR,27.92207792207792,NA
72764,Washington County,AR,44.8051948051948,NA
72908,Sebastian County,AR,89.6103896103896,NA
72956,Crawford County,AR,NA,36.44444444444444
90011,Los Angeles County,CA,9.740259740259742,80.88888888888889
90022,Los Angeles County,CA,NA,28.444444444444443
90034,Los Angeles County,CA,NA,93.77777777777779
90045,Los Angeles County,CA,65.5844155844156,77.77777777777779
90064,Los Angeles County,CA,52.5974025974026,NA
90254,Los Angeles County,CA,62.66233766233766,NA
90815,Los Angeles County,CA,NA,70.66666666666667
91016,Los Angeles County,CA,91.55844155844156,NA
91304,Los Angeles County,CA,80.1948051948052,NA
91350,Los Angeles County,CA,81.81818181818183,NA
91387,Los Angeles County,CA,NA,33.33333333333333
91710,San Bernardino County,CA,NA,55.111111111111114
91748,Los Angeles County,CA,62.98701298701299,NA
92027,San Diego County,CA,NA,66.22222222222223
92037,San Diego County,CA,60.3896103896104,NA
92065,San Diego County,CA,43.506493506493506,NA
92103,San Diego County,CA,47.4025974025974,NA
92130,San Diego County,CA,84.74025974025975,NA
92154,San Diego County,CA,91.23376623376623,NA
92201,Riverside County,CA,37.98701298701299,NA
92236,Riverside County,CA,38.311688311688314,NA
92243,Imperial County,CA,78.8961038961039,NA
92324,San Bernardino County,CA,NA,38.666666666666664
92551,Riverside County,CA,NA,80.44444444444444
92562,Riverside County,CA,17.532467532467532,NA
92592,Riverside County,CA,NA,22.666666666666664
92602,Orange County,CA,NA,65.33333333333333
92704,Orange County,CA,NA,87.1111111111111
93041,Ventura County,CA,NA,51.11111111111111
93235,Tulare County,CA,100,NA
93274,Tulare County,CA,NA,46.666666666666664
93314,Kern County,CA,69.15584415584416,NA
93405,San Luis Obispo County,CA,87.66233766233766,NA
93543,Los Angeles County,CA,NA,95.11111111111111
93908,Monterey County,CA,NA,92.88888888888889
94112,San Francisco County,CA,44.8051948051948,NA
94546,Alameda County,CA,NA,84
94563,Contra Costa County,CA,93.5064935064935,NA
94601,Alameda County,CA,12.337662337662337,NA
94605,Alameda County,CA,NA,19.11111111111111
94606,Alameda County,CA,NA,42.22222222222222
95035,Santa Clara County,CA,67.85714285714286,NA
95112,Santa Clara County,CA,52.27272727272727,NA
95128,Santa Clara County,CA,NA,73.77777777777777
95301,Merced County,CA,NA,78.66666666666666
95340,Merced County,CA,NA,27.555555555555557
95356,Stanislaus County,CA,70.77922077922078,NA
95367,Stanislaus County,CA,NA,72.44444444444444
95382,Stanislaus County,CA,NA,19.555555555555557
95476,Sonoma County,CA,NA,84.88888888888889
95650,Placer County,CA,85.06493506493507,NA
95688,Solano County,CA,NA,52
95747,Placer County,CA,46.103896103896105,NA
95758,Sacramento County,CA,NA,40
95820,Sacramento County,CA,NA,94.22222222222221
95822,Sacramento County,CA,NA,58.666666666666664
95945,Nevada County,CA,42.532467532467535,NA
80002,Jefferson County,CO,NA,76.44444444444444
80005,Jefferson County,CO,75,NA
80205,Denver County,CO,50,NA
80233,Adams County,CO,10.714285714285714,NA
80621,Weld County,CO,63.961038961038966,NA
80911,El Paso County,CO,15.259740259740258,NA
81212,Fremont County,CO,15.909090909090908,NA
06418,New Haven County,CT,95.77922077922078,NA
06451,New Haven County,CT,42.2077922077922,NA
06475,Middlesex County,CT,88.96103896103897,NA
06614,Fairfield County,CT,33.44155844155844,NA
06786,Litchfield County,CT,NA,74.22222222222223
06790,Litchfield County,CT,NA,53.77777777777778
19702,New Castle County,DE,NA,10.666666666666668
19720,New Castle County,DE,5.844155844155844,NA
19808,New Castle County,DE,NA,17.77777777777778
19904,Kent County,DE,1.948051948051948,NA
19973,Sussex County,DE,23.376623376623375,NA
32080,St. Johns County,FL,73.37662337662337,NA
32095,St. Johns County,FL,82.79220779220779,NA
32177,Putnam County,FL,NA,33.77777777777778
32256,Duval County,FL,NA,25.77777777777778
32259,St. Johns County,FL,19.155844155844157,NA
32503,Escambia County,FL,NA,41.333333333333336
32601,Alachua County,FL,99.67532467532467,NA
32609,Alachua County,FL,NA,39.111111111111114
32626,Levy County,FL,88.31168831168831,NA
32708,Seminole County,FL,67.53246753246754,NA
32784,Lake County,FL,66.23376623376623,NA
32806,Orange County,FL,80.84415584415584,NA
32905,Brevard County,FL,77.92207792207793,NA
32952,Brevard County,FL,NA,95.55555555555556
33028,Broward County,FL,66.55844155844156,NA
33178,Miami-Dade County,FL,29.22077922077922,NA
33190,Miami-Dade County,FL,76.94805194805194,NA
33401,Palm Beach County,FL,54.87012987012987,NA
33446,Palm Beach County,FL,40.25974025974026,NA
33556,Hillsborough County,FL,NA,62.66666666666667
33565,Hillsborough County,FL,NA,60
33605,Hillsborough County,FL,NA,85.77777777777777
33701,Pinellas County,FL,NA,34.66666666666667
33707,Pinellas County,FL,NA,47.55555555555556
34243,Manatee County,FL,NA,87.55555555555556
30060,Cobb County,GA,53.57142857142857,NA
30101,Cobb County,GA,NA,20.88888888888889
30144,Cobb County,GA,59.74025974025974,NA
30152,Cobb County,GA,NA,42.66666666666667
30236,Clayton County,GA,33.44155844155844,NA
30294,DeKalb County,GA,29.545454545454547,NA
30529,Jackson County,GA,54.54545454545454,NA
30546,Towns County,GA,84.4155844155844,NA
30809,Columbia County,GA,15.909090909090908,NA
30813,Columbia County,GA,16.558441558441558,NA
30906,Richmond County,GA,15.584415584415584,NA
31092,Dooly County,GA,96.1038961038961,NA
96707,Honolulu County,HI,NA,28.000000000000004
96744,Honolulu County,HI,67.20779220779221,NA
96789,Honolulu County,HI,57.467532467532465,NA
83709,Ada County,ID,9.415584415584416,NA
83805,Boundary County,ID,86.36363636363636,NA
83858,Kootenai County,ID,NA,98.22222222222223
60031,Lake County,IL,NA,91.55555555555556
60047,Lake County,IL,NA,30.22222222222222
60060,Lake County,IL,14.61038961038961,NA
60067,Cook County,IL,21.428571428571427,NA
60103,DuPage County,IL,21.753246753246753,NA
60120,Kane County,IL,NA,22.22222222222222
60136,Kane County,IL,99.35064935064936,NA
60148,DuPage County,IL,NA,10.222222222222223
60447,Grundy County,IL,51.62337662337663,NA
60453,Cook County,IL,25.97402597402597,NA
60462,Cook County,IL,NA,20.88888888888889
60540,DuPage County,IL,NA,23.11111111111111
60636,Cook County,IL,38.961038961038966,NA
60805,Cook County,IL,63.961038961038966,NA
61008,Boone County,IL,NA,26.222222222222225
61108,Winnebago County,IL,NA,73.33333333333333
61614,Peoria County,IL,45.77922077922078,NA
61615,Peoria County,IL,92.20779220779221,NA
62206,St. Clair County,IL,44.15584415584416,NA
46032,Hamilton County,IN,79.87012987012987,NA
46142,Johnson County,IN,24.350649350649352,NA
46350,LaPorte County,IN,NA,26.666666666666668
46360,LaPorte County,IN,0.6493506493506493,NA
47348,Blackford County,IN,99.02597402597402,NA
47401,Monroe County,IN,90.25974025974025,NA
47441,Greene County,IN,72.72727272727273,NA
47660,Gibson County,IN,95.12987012987013,NA
47712,Vanderburgh County,IN,57.14285714285714,NA
47802,Vigo County,IN,3.2467532467532463,NA
47978,Jasper County,IN,NA,90.22222222222223
50501,Webster County,IA,48.701298701298704,NA
51106,Woodbury County,IA,NA,68.88888888888889
51640,Fremont County,IA,NA,96.88888888888889
52001,Dubuque County,IA,32.467532467532465,NA
52402,Linn County,IA,NA,16
52501,Wapello County,IA,63.63636363636363,NA
52803,Scott County,IA,34.090909090909086,NA
66062,Johnson County,KS,NA,7.555555555555555
66067,Franklin County,KS,52.922077922077925,NA
66208,Johnson County,KS,40.909090909090914,NA
66547,Pottawatomie County,KS,92.53246753246754,NA
67502,Reno County,KS,36.36363636363637,NA
67546,McPherson County,KS,98.7012987012987,NA
40324,Scott County,KY,48.05194805194805,NA
40511,Fayette County,KY,NA,31.11111111111111
41041,Fleming County,KY,NA,92.44444444444444
41042,Boone County,KY,7.792207792207792,NA
41094,Boone County,KY,46.42857142857143,NA
42718,Taylor County,KY,23.051948051948052,NA
70447,St. Tammany Parish,LA,54.87012987012987,NA
70506,Lafayette Parish,LA,20.12987012987013,NA
70769,Ascension Parish,LA,36.688311688311686,NA
04090,York County,ME,71.42857142857143,NA
04093,York County,ME,NA,72.88888888888889
04102,Cumberland County,ME,55.84415584415584,NA
04938,Franklin County,ME,22.07792207792208,NA
20705,Prince George's County,MD,NA,97.77777777777777
20723,Howard County,MD,74.67532467532467,NA
