ZipCode,county,state,Youth,Pediatric,Adult
35007,Shelby County,AL,NA,NA,68.16479400749064
35040,Shelby County,AL,NA,NA,65.54307116104869
35044,Talladega County,AL,NA,86.15384615384616,NA
35214,Jefferson County,AL,NA,NA,46.441947565543074
35630,Lauderdale County,AL,64.8960739030023,NA,NA
35633,Lauderdale County,AL,64.43418013856814,NA,NA
35810,Madison County,AL,49.88452655889146,NA,NA
36201,Calhoun County,AL,NA,NA,41.19850187265918
36421,Covington County,AL,86.37413394919169,NA,NA
36502,Escambia County,AL,NA,NA,62.546816479400746
36744,Hale County,AL,NA,88.71794871794872,NA
36756,Perry County,AL,NA,NA,90.63670411985018
99508,Anchorage Municipality,AK,26.558891454965355,NA,NA
99654,Matanuska-Susitna Borough,AK,NA,NA,50.936329588014985
85006,Maricopa County,AZ,82.67898383371825,NA,NA
85017,Maricopa County,AZ,26.78983833718245,NA,NA
85020,Maricopa County,AZ,NA,NA,53.18352059925093
85040,Maricopa County,AZ,NA,NA,31.46067415730337
85042,Maricopa County,AZ,69.5150115473441,NA,NA
85054,Maricopa County,AZ,NA,NA,96.62921348314607
85085,Maricopa County,AZ,NA,NA,80.89887640449437
85138,Pinal County,AZ,32.5635103926097,66.15384615384615,NA
85213,Maricopa County,AZ,NA,NA,75.65543071161048
85225,Maricopa County,AZ,NA,21.53846153846154,NA
85254,Maricopa County,AZ,NA,97.94871794871794,NA
85256,Maricopa County,AZ,99.07621247113164,NA,NA
85301,Maricopa County,AZ,36.95150115473441,NA,NA
85326,Maricopa County,AZ,14.318706697459586,NA,NA
85344,La Paz County,AZ,NA,NA,52.80898876404494
85392,Maricopa County,AZ,54.96535796766744,NA,NA
85550,Graham County,AZ,NA,46.15384615384615,NA
85603,Cochise County,AZ,95.3810623556582,NA,NA
85607,Cochise County,AZ,67.4364896073903,NA,NA
85621,Santa Cruz County,AZ,61.43187066974596,NA,NA
85641,Pima County,AZ,59.58429561200924,NA,NA
85706,Pima County,AZ,NA,NA,27.340823970037455
85719,Pima County,AZ,49.19168591224018,NA,NA
85730,Pima County,AZ,NA,NA,39.70037453183521
85741,Pima County,AZ,NA,NA,47.940074906367045
86033,Navajo County,AZ,NA,NA,91.76029962546816
86034,Navajo County,AZ,NA,93.33333333333333,NA
86045,Coconino County,AZ,NA,NA,37.82771535580524
86047,Navajo County,AZ,NA,35.8974358974359,NA
86053,Coconino County,AZ,98.61431870669746,NA,NA
86326,Yavapai County,AZ,38.106235565819865,NA,NA
71601,Jefferson County,AR,NA,NA,77.90262172284645
71603,Jefferson County,AR,40.415704387990765,NA,NA
90003,Los Angeles County,CA,NA,24.102564102564102,NA
90007,Los Angeles County,CA,84.75750577367207,NA,NA
90027,Los Angeles County,CA,NA,NA,72.28464419475655
90033,Los Angeles County,CA,NA,46.666666666666664,NA
90037,Los Angeles County,CA,NA,NA,52.43445692883895
90045,Los Angeles County,CA,NA,NA,77.52808988764045
90047,Los Angeles County,CA,NA,39.48717948717949,NA
90221,Los Angeles County,CA,47.34411085450346,NA,NA
90262,Los Angeles County,CA,32.10161662817552,NA,NA
90710,Los Angeles County,CA,NA,NA,90.2621722846442
90712,Los Angeles County,CA,77.59815242494227,NA,NA
90745,Los Angeles County,CA,NA,55.8974358974359,NA
90802,Los Angeles County,CA,NA,NA,67.79026217228464
90806,Los Angeles County,CA,NA,61.02564102564103,NA
91316,Los Angeles County,CA,92.60969976905312,NA,NA
91320,Ventura County,CA,49.42263279445728,NA,NA
91384,Los Angeles County,CA,NA,NA,86.89138576779027
91387,Los Angeles County,CA,73.44110854503464,NA,NA
91606,Los Angeles County,CA,NA,NA,73.78277153558052
91722,Los Angeles County,CA,81.06235565819861,NA,NA
91761,San Bernardino County,CA,56.581986143187066,NA,NA
91762,San Bernardino County,CA,40.64665127020785,NA,NA
91763,San Bernardino County,CA,NA,NA,77.90262172284645
91768,Los Angeles County,CA,NA,NA,61.04868913857678
91780,Los Angeles County,CA,97.6905311778291,NA,NA
92020,San Diego County,CA,54.734411085450354,NA,NA
92057,San Diego County,CA,NA,57.948717948717956,NA
92104,San Diego County,CA,NA,NA,41.947565543071164
92105,San Diego County,CA,NA,NA,28.83895131086142
92116,San Diego County,CA,NA,85.12820512820512,NA
92119,San Diego County,CA,91.91685912240185,NA,NA
