ZipCode,county,state,Youth,Pediatric,Adult
35211,Jefferson County,AL,NA,36,NA
35242,Shelby County,AL,NA,NA,38.94927536231884
35473,Tuscaloosa County,AL,NA,NA,62.31884057971014
35674,Colbert County,AL,NA,NA,43.29710144927536
35950,Marshall County,AL,69.0909090909091,NA,NA
36109,Montgomery County,AL,NA,65.71428571428571,NA
36571,Mobile County,AL,NA,NA,74.27536231884058
36575,Mobile County,AL,NA,NA,85.32608695652173
36695,Mobile County,AL,NA,NA,42.028985507246375
36866,Macon County,AL,NA,96,NA
85008,Maricopa County,AZ,NA,NA,16.666666666666664
85018,Maricopa County,AZ,NA,NA,42.210144927536234
85037,Maricopa County,AZ,NA,21.142857142857142,NA
85040,Maricopa County,AZ,NA,NA,24.094202898550723
85201,Maricopa County,AZ,NA,NA,17.21014492753623
85234,Maricopa County,AZ,NA,NA,40.57971014492754
85283,Maricopa County,AZ,NA,NA,22.282608695652172
85323,Maricopa County,AZ,NA,NA,39.492753623188406
85326,Maricopa County,AZ,NA,NA,67.7536231884058
85338,Maricopa County,AZ,NA,NA,41.66666666666667
85339,Maricopa County,AZ,9.696969696969697,NA,26.992753623188403
85365,Yuma County,AZ,NA,NA,34.60144927536232
85392,Maricopa County,AZ,NA,NA,61.41304347826087
85641,Pima County,AZ,NA,NA,65.21739130434783
85706,Pima County,AZ,NA,NA,20.108695652173914
86301,Yavapai County,AZ,NA,NA,72.28260869565217
86323,Yavapai County,AZ,NA,NA,59.60144927536232
86401,Mohave County,AZ,NA,NA,11.956521739130435
86426,Mohave County,AZ,NA,NA,82.6086956521739
71923,Clark County,AR,66.66666666666666,NA,NA
72753,Washington County,AR,NA,NA,91.48550724637681
72756,Benton County,AR,NA,NA,93.47826086956522
72764,Washington County,AR,NA,NA,46.19565217391305
72802,Pope County,AR,NA,NA,79.71014492753623
90003,Los Angeles County,CA,NA,12.571428571428573,43.84057971014493
90017,Los Angeles County,CA,NA,NA,89.4927536231884
90019,Los Angeles County,CA,NA,NA,48.91304347826087
90033,Los Angeles County,CA,NA,29.714285714285715,NA
90042,Los Angeles County,CA,NA,40,NA
90062,Los Angeles County,CA,NA,NA,59.78260869565217
90241,Los Angeles County,CA,NA,NA,61.050724637681164
90304,Los Angeles County,CA,NA,26.857142857142858,NA
90640,Los Angeles County,CA,NA,NA,42.934782608695656
90745,Los Angeles County,CA,NA,NA,47.82608695652174
90806,Los Angeles County,CA,NA,72.57142857142857,NA
90815,Los Angeles County,CA,NA,NA,58.69565217391305
91006,Los Angeles County,CA,NA,93.14285714285714,NA
91406,Los Angeles County,CA,NA,NA,59.2391304347826
91741,Los Angeles County,CA,NA,NA,82.78985507246377
91752,Riverside County,CA,NA,NA,59.42028985507246
92019,San Diego County,CA,NA,NA,54.528985507246375
92020,San Diego County,CA,41.81818181818181,NA,NA
92025,San Diego County,CA,NA,12,NA
92040,San Diego County,CA,NA,NA,80.97826086956522
92065,San Diego County,CA,NA,NA,58.152173913043484
92154,San Diego County,CA,NA,NA,90.57971014492753
92223,Riverside County,CA,NA,NA,36.594202898550726
92234,Riverside County,CA,NA,NA,17.57246376811594
92236,Riverside County,CA,NA,NA,51.992753623188406
92346,San Bernardino County,CA,NA,NA,33.33333333333333
92557,Riverside County,CA,64.84848484848484,NA,NA
92647,Orange County,CA,40.60606060606061,NA,NA
92801,Orange County,CA,NA,NA,41.48550724637681
92843,Orange County,CA,NA,45.14285714285714,NA
93221,Tulare County,CA,NA,71.42857142857143,NA
93292,Tulare County,CA,NA,NA,50
93308,Kern County,CA,46.06060606060606,NA,34.23913043478261
