ZipCode,county,state,Retirement
35221,Jefferson County,AL,91.42857142857143
35226,Jefferson County,AL,9.523809523809524
36264,Cleburne County,AL,50
36451,Clarke County,AL,76.66666666666667
36526,Baldwin County,AL,78.0952380952381
85041,Maricopa County,AZ,92.38095238095238
85351,Maricopa County,AZ,41.42857142857143
85541,Gila County,AZ,41.904761904761905
85715,Pima County,AZ,74.76190476190476
85718,Pima County,AZ,93.33333333333333
72416,Craighead County,AR,60
72450,Greene County,AR,11.428571428571429
90027,Los Angeles County,CA,30.476190476190478
90275,Los Angeles County,CA,40.95238095238095
90631,Orange County,CA,25.71428571428571
90706,Los Angeles County,CA,59.523809523809526
90731,Los Angeles County,CA,32.857142857142854
91304,Los Angeles County,CA,26.190476190476193
91350,Los Angeles County,CA,66.19047619047619
92057,San Diego County,CA,90.95238095238095
92119,San Diego County,CA,43.333333333333336
92128,San Diego County,CA,23.809523809523807
92201,Riverside County,CA,46.19047619047619
92646,Orange County,CA,18.095238095238095
92860,Riverside County,CA,68.0952380952381
93065,Ventura County,CA,8.095238095238095
93277,Tulare County,CA,53.80952380952381
93306,Kern County,CA,66.66666666666666
93940,Monterey County,CA,52.85714285714286
94566,Alameda County,CA,94.76190476190476
95348,Merced County,CA,35.714285714285715
95991,Sutter County,CA,60.476190476190474
96097,Siskiyou County,CA,90
06443,New Haven County,CT,15.238095238095239
06457,Middlesex County,CT,40
06460,New Haven County,CT,24.761904761904763
06795,Litchfield County,CT,89.04761904761904
32086,St. Johns County,FL,27.61904761904762
32503,Escambia County,FL,85.71428571428571
32726,Lake County,FL,24.285714285714285
32822,Orange County,FL,50.95238095238095
32952,Brevard County,FL,22.380952380952383
33126,Miami-Dade County,FL,21.904761904761905
33149,Miami-Dade County,FL,58.0952380952381
33160,Miami-Dade County,FL,65.71428571428571
33458,Palm Beach County,FL,31.9047619047619
33613,Hillsborough County,FL,45.714285714285715
33713,Pinellas County,FL,36.19047619047619
34236,Sarasota County,FL,36.666666666666664
34491,Marion County,FL,16.19047619047619
34669,Pasco County,FL,75.23809523809524
34698,Pinellas County,FL,31.428571428571427
34788,Lake County,FL,35.23809523809524
30183,Cherokee County,GA,97.14285714285714
30188,Cherokee County,GA,51.90476190476191
