ZipCode,county,state,Youth,Adult,Retirement
35016,Marshall County,AL,NA,51.55320555188367,NA
35023,Jefferson County,AL,NA,29.610046265697292,NA
35040,Shelby County,AL,NA,77.52808988764045,NA
35057,Cullman County,AL,NA,74.02511566424323,NA
35150,Talladega County,AL,NA,39.78849966953074,65.95174262734585
35173,Jefferson County,AL,NA,49.04163912756114,NA
35242,Shelby County,AL,50.78125,63.912756113681425,NA
35243,Jefferson County,AL,NA,81.55981493721085,63.806970509383376
35404,Tuscaloosa County,AL,NA,14.011896893588895,NA
35555,Fayette County,AL,NA,NA,64.343163538874
35563,Marion County,AL,NA,89.55717118307997,NA
35601,Morgan County,AL,NA,12.425644415069398,NA
35603,Morgan County,AL,34.375,NA,NA
35633,Lauderdale County,AL,NA,NA,67.5603217158177
35803,Madison County,AL,NA,63.84666226040978,43.16353887399464
35901,Etowah County,AL,NA,NA,43.69973190348526
35903,Etowah County,AL,NA,NA,34.584450402144775
35906,Etowah County,AL,NA,87.70654329147389,NA
35953,St. Clair County,AL,NA,NA,92.22520107238606
35956,Etowah County,AL,95.703125,NA,NA
35967,DeKalb County,AL,NA,64.04494382022472,NA
36078,Elmore County,AL,NA,80.43621943159286,NA
36092,Elmore County,AL,NA,44.54725710508923,NA
36105,Montgomery County,AL,81.640625,NA,NA
36203,Calhoun County,AL,NA,77.85855915399867,NA
36272,Calhoun County,AL,NA,46.99272967614012,NA
36303,Houston County,AL,NA,21.810971579643095,NA
36322,Dale County,AL,NA,NA,90.88471849865952
36421,Covington County,AL,NA,81.89028420356907,NA
36522,Mobile County,AL,NA,87.30998017184402,NA
36609,Mobile County,AL,NA,NA,69.70509383378017
36611,Mobile County,AL,NA,NA,98.65951742627345
36695,Mobile County,AL,NA,33.773959021810974,NA
36877,Lee County,AL,NA,79.44481163251818,NA
99504,Anchorage Municipality,AK,NA,19.82815598149372,NA
99516,Anchorage Municipality,AK,NA,77.99074686054198,NA
99645,Matanuska-Susitna Borough,AK,NA,53.205551883674815,NA
