ZipCode,county,state,Geriatric
35205,Jefferson County,AL,82.26600985221675
35215,Jefferson County,AL,33.004926108374384
35968,DeKalb County,AL,99.01477832512316
99654,Matanuska-Susitna Borough,AK,80.78817733990148
86327,Yavapai County,AZ,42.364532019704434
86505,Apache County,AZ,61.57635467980296
71832,Sevier County,AR,93.10344827586206
72176,Lonoke County,AR,97.53694581280789
90012,Los Angeles County,CA,86.20689655172413
90022,Los Angeles County,CA,22.167487684729064
90065,Los Angeles County,CA,58.620689655172406
90220,Los Angeles County,CA,77.83251231527095
90703,Los Angeles County,CA,31.03448275862069
91302,Los Angeles County,CA,66.00985221674877
91351,Los Angeles County,CA,87.192118226601
91741,Los Angeles County,CA,46.30541871921182
91767,Los Angeles County,CA,50.73891625615764
91978,San Diego County,CA,93.59605911330048
92027,San Diego County,CA,44.33497536945813
92603,Orange County,CA,79.3103448275862
92651,Orange County,CA,28.57142857142857
92691,Orange County,CA,45.812807881773395
93105,Santa Barbara County,CA,63.54679802955665
93304,Kern County,CA,83.74384236453201
93614,Madera County,CA,85.71428571428571
93637,Madera County,CA,59.60591133004927
94513,Contra Costa County,CA,26.108374384236456
94547,Contra Costa County,CA,78.81773399014779
94611,Alameda County,CA,27.586206896551722
94709,Alameda County,CA,92.61083743842364
95070,Santa Clara County,CA,17.24137931034483
95076,Santa Cruz County,CA,28.078817733990146
95425,Sonoma County,CA,88.17733990147784
95827,Sacramento County,CA,74.38423645320196
80905,El Paso County,CO,87.68472906403942
81303,La Plata County,CO,96.55172413793103
06019,Hartford County,CT,98.52216748768473
06830,Fairfield County,CT,43.84236453201971
19966,Sussex County,DE,12.807881773399016
32129,Volusia County,FL,35.467980295566505
32137,Flagler County,FL,4.926108374384237
32539,Okaloosa County,FL,29.55665024630542
32780,Brevard County,FL,2.955665024630542
33029,Broward County,FL,52.70935960591133
33030,Miami-Dade County,FL,91.13300492610837
33169,Miami-Dade County,FL,62.5615763546798
33193,Miami-Dade County,FL,53.69458128078818
33322,Broward County,FL,10.344827586206897
33801,Polk County,FL,58.128078817733986
33972,Lee County,FL,98.0295566502463
34470,Marion County,FL,43.34975369458128
34481,Marion County,FL,11.330049261083744
30223,Spalding County,GA,27.093596059113302
30315,Fulton County,GA,33.497536945812804
96771,Hawaii County,HI,100
83350,Minidoka County,ID,85.22167487684729
83634,Ada County,ID,65.02463054187191
83661,Payette County,ID,49.75369458128079
83713,Ada County,ID,14.77832512315271
83864,Bonner County,ID,54.679802955665025
60445,Cook County,IL,92.11822660098522
61362,Bureau County,IL,41.37931034482759
61554,Tazewell County,IL,6.403940886699508
62812,Franklin County,IL,30.541871921182267
46064,Madison County,IN,88.17733990147784
46383,Porter County,IN,11.822660098522167
46947,Cass County,IN,6.896551724137931
47170,Scott County,IN,84.23645320197043
47720,Vanderburgh County,IN,37.4384236453202
50036,Boone County,IA,20.19704433497537
50536,Palo Alto County,IA,99.50738916256158
66204,Johnson County,KS,65.51724137931035
67042,Butler County,KS,55.172413793103445
67152,Sumner County,KS,83.2512315270936
40228,Jefferson County,KY,68.96551724137932
40962,Clay County,KY,57.14285714285714
41175,Greenup County,KY,62.5615763546798
70433,St. Tammany Parish,LA,1.477832512315271
70586,Evangeline Parish,LA,46.79802955665024
70726,Livingston Parish,LA,19.704433497536947
71291,Ouachita Parish,LA,21.67487684729064
71322,Avoyelles Parish,LA,82.75862068965517
04210,Androscoggin County,ME,9.35960591133005
20619,St. Mary's County,MD,97.04433497536947
21120,Baltimore County,MD,95.56650246305419
01020,Hampden County,MA,12.31527093596059
01752,Middlesex County,MA,25.615763546798032
02043,Plymouth County,MA,18.226600985221676
02339,Plymouth County,MA,48.275862068965516
02631,Barnstable County,MA,34.97536945812808
48105,Washtenaw County,MI,17.733990147783253
49337,Newaygo County,MI,84.72906403940887
49428,Ottawa County,MI,13.793103448275861
55422,Hennepin County,MN,47.29064039408867
39437,Jones County,MS,73.39901477832512
63010,Jefferson County,MO,18.7192118226601
63376,St. Charles County,MO,0.9852216748768473
64080,Cass County,MO,90.14778325123153
68701,Madison County,NE,38.42364532019704
89703,Carson City,NV,64.5320197044335
07716,Monmouth County,NJ,95.07389162561576
07747,Monmouth County,NJ,59.11330049261084
07885,Morris County,NJ,48.76847290640394
07921,Somerset County,NJ,89.65517241379311
88001,Doa Ana County,NM,49.26108374384236
10002,New York County,NY,13.30049261083744
10451,Bronx County,NY,3.4482758620689653
10469,Bronx County,NY,1.9704433497536946
10512,Putnam County,NY,66.50246305418719
10940,Orange County,NY,16.748768472906402
11426,Queens County,NY,91.62561576354679
11435,Queens County,NY,24.63054187192118
11530,Nassau County,NY,54.187192118226605
11961,Suffolk County,NY,29.064039408866993
12180,Rensselaer County,NY,5.911330049261084
13209,Onondaga County,NY,76.84729064039408
14208,Erie County,NY,75.36945812807882
27030,Surry County,NC,0
27520,Johnston County,NC,51.231527093596064
27983,Bertie County,NC,32.51231527093596
28012,Gaston County,NC,40.88669950738916
28152,Cleveland County,NC,56.65024630541872
28451,Brunswick County,NC,36.94581280788177
28734,Macon County,NC,0.49261083743842365
28752,McDowell County,NC,24.137931034482758
43351,Wyandot County,OH,47.783251231527096
44515,Mahoning County,OH,16.25615763546798
44641,Stark County,OH,24.63054187192118
44705,Stark County,OH,70.44334975369459
44710,Stark County,OH,71.92118226600985
45402,Montgomery County,OH,86.69950738916256
45660,Adams County,OH,69.95073891625616
45769,Meigs County,OH,69.45812807881774
45885,Auglaize County,OH,52.21674876847291
73008,Oklahoma County,OK,38.91625615763547
73036,Canadian County,OK,89.16256157635468
73533,Stephens County,OK,15.763546798029557
73942,Texas County,OK,96.05911330049261
74012,Tulsa County,OK,7.389162561576355
74134,Tulsa County,OK,81.2807881773399
97467,Douglas County,OR,67.48768472906403
15102,Allegheny County,PA,14.285714285714285
15108,Allegheny County,PA,35.960591133004925
15301,Washington County,PA,9.852216748768473
15668,Westmoreland County,PA,30.049261083743843
16105,Lawrence County,PA,10.83743842364532
16509,Erie County,PA,23.645320197044335
16510,Erie County,PA,20.689655172413794
17236,Franklin County,PA,64.03940886699507
17325,Adams County,PA,8.866995073891626
17751,Clinton County,PA,74.8768472906404
18901,Bucks County,PA,39.40886699507389
19002,Montgomery County,PA,19.21182266009852
19008,Delaware County,PA,39.90147783251231
19038,Montgomery County,PA,50.24630541871922
19083,Delaware County,PA,23.15270935960591
02878,Newport County,RI,66.99507389162561
29045,Kershaw County,SC,79.80295566502463
29485,Dorchester County,SC,41.87192118226601
57105,Minnehaha County,SD,3.9408866995073892
37127,Rutherford County,TN,90.64039408866995
37215,Davidson County,TN,33.99014778325123
37321,Rhea County,TN,71.42857142857143
37379,Hamilton County,TN,68.4729064039409
37381,Rhea County,TN,70.93596059113301
37743,Greene County,TN,8.374384236453201
37862,Sevier County,TN,36.45320197044335
37917,Knox County,TN,67.48768472906403
37922,Knox County,TN,53.20197044334976
75028,Denton County,TX,78.32512315270937
75061,Dallas County,TX,42.857142857142854
75216,Dallas County,TX,5.41871921182266
75501,Bowie County,TX,44.827586206896555
76031,Johnson County,TX,77.33990147783251
76133,Tarrant County,TX,21.182266009852217
76354,Wichita County,TX,76.35467980295566
77074,Harris County,TX,81.77339901477832
77498,Fort Bend County,TX,61.083743842364534
78163,Comal County,TX,94.58128078817734
78230,Bexar County,TX,55.66502463054187
78237,Bexar County,TX,56.15763546798029
78584,Starr County,TX,45.320197044334975
78613,Williamson County,TX,4.433497536945813
78639,Llano County,TX,26.60098522167488
79106,Potter County,TX,40.39408866995074
05819,Caledonia County,VT,71.92118226600985
20164,Loudoun County,VA,72.9064039408867
23075,Henrico County,VA,94.08866995073892
