ZipCode,county,state,Adult,Geriatric
47302,Delaware County,IN,NA,52.61194029850746
50156,Boone County,IA,100,NA
50317,Polk County,IA,NA,38.80597014925373
51002,Buena Vista County,IA,98.9010989010989,NA
66106,Wyandotte County,KS,NA,70.1492537313433
66617,Shawnee County,KS,97.25274725274726,NA
67203,Sedgwick County,KS,NA,83.5820895522388
67550,Pawnee County,KS,NA,74.25373134328358
40069,Washington County,KY,64.83516483516483,NA
40165,Bullitt County,KY,9.89010989010989,NA
40211,Jefferson County,KY,9.340659340659341,NA
40330,Mercer County,KY,51.64835164835166,NA
40422,Boyle County,KY,NA,54.1044776119403
40504,Fayette County,KY,43.40659340659341,NA
40508,Fayette County,KY,31.868131868131865,NA
41339,Breathitt County,KY,46.15384615384615,NA
41635,Floyd County,KY,95.05494505494505,NA
42104,Warren County,KY,39.56043956043956,NA
42134,Simpson County,KY,50,NA
42240,Christian County,KY,4.395604395604396,NA
42602,Clinton County,KY,81.31868131868131,NA
42633,Wayne County,KY,NA,57.08955223880597
70047,St. Charles Parish,LA,NA,73.50746268656717
70094,Jefferson Parish,LA,NA,48.134328358208954
70119,Orleans Parish,LA,2.7472527472527473,NA
70346,Ascension Parish,LA,70.87912087912088,NA
70363,Terrebonne Parish,LA,NA,38.43283582089552
70422,Tangipahoa Parish,LA,21.428571428571427,NA
70454,Tangipahoa Parish,LA,30.76923076923077,NA
70605,Calcasieu Parish,LA,15.934065934065933,NA
71111,Bossier Parish,LA,43.956043956043956,NA
71263,West Carroll Parish,LA,49.45054945054945,NA
20707,Prince George's County,MD,86.26373626373626,NA
21157,Carroll County,MD,47.25274725274725,NA
21784,Carroll County,MD,NA,45.149253731343286
01002,Hampshire County,MA,NA,55.970149253731336
01033,Hampshire County,MA,75.82417582417582,NA
01803,Middlesex County,MA,19.230769230769234,NA
01960,Essex County,MA,0,NA
02421,Middlesex County,MA,17.032967032967033,NA
48042,Macomb County,MI,NA,25.74626865671642
48150,Wayne County,MI,NA,44.776119402985074
48170,Wayne County,MI,NA,3.3582089552238807
48178,Oakland County,MI,NA,5.970149253731343
48183,Wayne County,MI,NA,64.92537313432835
48186,Wayne County,MI,NA,18.28358208955224
48215,Wayne County,MI,NA,98.88059701492537
48307,Oakland County,MI,15.384615384615385,NA
48335,Oakland County,MI,NA,32.08955223880597
48342,Oakland County,MI,11.538461538461538,NA
48382,Oakland County,MI,46.7032967032967,NA
48438,Genesee County,MI,92.85714285714286,NA
48726,Tuscola County,MI,NA,82.83582089552239
48843,Livingston County,MI,NA,7.08955223880597
48867,Shiawassee County,MI,NA,6.343283582089552
49037,Calhoun County,MI,12.087912087912088,NA
49230,Jackson County,MI,68.13186813186813,NA
49418,Kent County,MI,NA,22.388059701492537
49461,Muskegon County,MI,NA,89.92537313432835
49548,Kent County,MI,5.4945054945054945,NA
49735,Otsego County,MI,NA,22.01492537313433
49770,Emmet County,MI,NA,28.73134328358209
55009,Goodhue County,MN,66.48351648351648,NA
55122,Dakota County,MN,NA,60.447761194029844
55124,Dakota County,MN,35.16483516483517,NA
55128,Washington County,MN,NA,45.52238805970149
55435,Hennepin County,MN,82.96703296703298,NA
56013,Faribault County,MN,NA,75.74626865671642
56273,Kandiyohi County,MN,NA,88.80597014925374
56308,Douglas County,MN,23.626373626373624,NA
56472,Crow Wing County,MN,89.01098901098901,NA
56716,Polk County,MN,28.021978021978022,NA
39046,Madison County,MS,25.274725274725274,NA
39117,Scott County,MS,48.9010989010989,NA
39301,Lauderdale County,MS,NA,65.67164179104478
39439,Jasper County,MS,NA,92.91044776119402
39573,Stone County,MS,NA,100
39574,Harrison County,MS,48.35164835164835,NA
63118,St. Louis city,MO,NA,85.82089552238806
64093,Johnson County,MO,NA,42.16417910447761
64503,Buchanan County,MO,22.52747252747253,NA
65270,Randolph County,MO,NA,61.56716417910447
65453,Crawford County,MO,80.76923076923077,NA
65625,Barry County,MO,NA,75.3731343283582
65775,Howell County,MO,NA,47.01492537313433
59102,Yellowstone County,MT,NA,0.7462686567164178
68048,Cass County,NE,90.10989010989012,NA
69361,Scotts Bluff County,NE,NA,62.31343283582089
89509,Washoe County,NV,NA,27.985074626865668
07042,Essex County,NJ,NA,46.26865671641791
07305,Hudson County,NJ,NA,26.865671641791046
07834,Morris County,NJ,NA,39.55223880597015
08318,Salem County,NJ,NA,66.04477611940298
08757,Ocean County,NJ,NA,0
87124,Sandoval County,NM,NA,10.074626865671641
88005,Doa Ana County,NM,41.75824175824176,NA
88201,Chaves County,NM,NA,51.49253731343284
10704,Westchester County,NY,87.91208791208791,NA
10708,Westchester County,NY,NA,42.91044776119403
11102,Queens County,NY,NA,41.04477611940299
11224,Kings County,NY,NA,1.4925373134328357
11229,Kings County,NY,NA,2.9850746268656714
11355,Queens County,NY,NA,13.432835820895523
11358,Queens County,NY,NA,50.373134328358205
11692,Queens County,NY,74.72527472527473,NA
11717,Suffolk County,NY,NA,26.492537313432834
11720,Suffolk County,NY,NA,27.611940298507463
11757,Suffolk County,NY,39.56043956043956,NA
12020,Saratoga County,NY,NA,35.82089552238806
13069,Oswego County,NY,3.296703296703297,NA
13865,Broome County,NY,NA,80.22388059701493
14086,Erie County,NY,17.582417582417584,NA
14207,Erie County,NY,NA,79.1044776119403
14760,Cattaraugus County,NY,7.6923076923076925,NA
14843,Steuben County,NY,NA,46.64179104477612
27018,Yadkin County,NC,NA,47.76119402985074
27027,Rockingham County,NC,96.7032967032967,NA
27028,Davie County,NC,NA,15.671641791044777
27262,Guilford County,NC,36.81318681318682,NA
27292,Davidson County,NC,2.197802197802198,5.223880597014925
27513,Wake County,NC,NA,49.25373134328358
27529,Wake County,NC,NA,15.298507462686567
27534,Wayne County,NC,NA,27.238805970149254
27608,Wake County,NC,91.75824175824175,NA
28147,Rowan County,NC,29.67032967032967,NA
28315,Moore County,NC,NA,76.49253731343283
28657,Avery County,NC,NA,77.23880597014924
28777,Mitchell County,NC,NA,69.77611940298507
58501,Burleigh County,ND,NA,7.462686567164178
43064,Madison County,OH,NA,78.35820895522389
43201,Franklin County,OH,45.05494505494506,NA
43558,Fulton County,OH,NA,58.95522388059702
43566,Lucas County,OH,NA,82.08955223880598
43605,Lucas County,OH,0.5494505494505495,NA
44143,Cuyahoga County,OH,NA,1.8656716417910446
44312,Summit County,OH,10.43956043956044,NA
45236,Hamilton County,OH,NA,23.88059701492537
45309,Montgomery County,OH,NA,42.53731343283582
45320,Preble County,OH,NA,36.56716417910448
45342,Montgomery County,OH,NA,17.91044776119403
45638,Lawrence County,OH,NA,20.8955223880597
45662,Scioto County,OH,NA,4.104477611940299
45801,Allen County,OH,8.241758241758241,NA
45832,Van Wert County,OH,92.3076923076923,NA
73112,Oklahoma County,OK,NA,51.865671641791046
74074,Payne County,OK,NA,71.64179104477611
74137,Tulsa County,OK,NA,38.059701492537314
74447,Okmulgee County,OK,63.73626373626373,NA
74631,Kay County,OK,NA,86.94029850746269
74884,Seminole County,OK,77.47252747252747,NA
97008,Washington County,OR,56.59340659340659,NA
97060,Multnomah County,OR,39.010989010989015,NA
97103,Clatsop County,OR,53.2967032967033,NA
97222,Clackamas County,OR,74.17582417582418,NA
97302,Marion County,OR,NA,64.55223880597015
97355,Linn County,OR,NA,33.2089552238806
97381,Marion County,OR,NA,83.2089552238806
97405,Lane County,OR,NA,47.38805970149254
97603,Klamath County,OR,NA,3.731343283582089
97702,Deschutes County,OR,NA,29.1044776119403
15147,Allegheny County,PA,NA,16.791044776119403
15203,Allegheny County,PA,82.41758241758241,NA
15644,Westmoreland County,PA,NA,12.313432835820896
15845,Elk County,PA,90.65934065934066,NA
15857,Elk County,PA,21.978021978021978,NA
15904,Cambria County,PA,NA,17.16417910447761
16001,Butler County,PA,1.098901098901099,NA
16403,Crawford County,PA,88.46153846153845,NA
16601,Blair County,PA,54.395604395604394,NA
16602,Blair County,PA,42.857142857142854,NA
16686,Blair County,PA,57.692307692307686,NA
16801,Centre County,PA,35.714285714285715,NA
16803,Centre County,PA,59.89010989010989,NA
17241,Cumberland County,PA,71.42857142857143,NA
17268,Franklin County,PA,NA,14.17910447761194
17331,York County,PA,NA,1.1194029850746268
17356,York County,PA,NA,34.32835820895522
17701,Lycoming County,PA,20.32967032967033,NA
17948,Schuylkill County,PA,86.81318681318682,NA
18040,Northampton County,PA,NA,39.17910447761194
18052,Lehigh County,PA,NA,56.71641791044776
18062,Lehigh County,PA,NA,25.37313432835821
18103,Lehigh County,PA,NA,7.835820895522389
18512,Lackawanna County,PA,NA,61.19402985074627
18702,Luzerne County,PA,NA,31.343283582089555
19013,Delaware County,PA,1.6483516483516485,NA
19123,Philadelphia County,PA,79.12087912087912,NA
19136,Philadelphia County,PA,NA,73.88059701492537
19144,Philadelphia County,PA,NA,17.537313432835823
19401,Montgomery County,PA,6.593406593406594,NA
19422,Montgomery County,PA,75.27472527472527,48.507462686567166
02809,Bristol County,RI,NA,35.07462686567165
02828,Providence County,RI,NA,93.65671641791045
02840,Newport County,RI,40.65934065934066,NA
29581,Horry County,SC,93.4065934065934,NA
29627,Anderson County,SC,NA,58.582089552238806
29644,Greenville County,SC,NA,94.77611940298507
29801,Aiken County,SC,NA,43.28358208955223
37415,Hamilton County,TN,57.14285714285714,NA
37416,Hamilton County,TN,53.84615384615385,NA
37421,Hamilton County,TN,NA,23.507462686567166
37804,Blount County,TN,26.373626373626376,NA
37861,Grainger County,TN,NA,91.04477611940298
37914,Knox County,TN,NA,58.2089552238806
38464,Lawrence County,TN,29.120879120879124,NA
38506,Putnam County,TN,NA,30.970149253731343
75040,Dallas County,TX,NA,16.417910447761194
75048,Dallas County,TX,NA,83.95522388059702
75065,Denton County,TX,NA,98.13432835820896
75070,Collin County,TX,12.637362637362637,NA
75169,Van Zandt County,TX,67.03296703296702,NA
75228,Dallas County,TX,3.8461538461538463,NA
75231,Dallas County,TX,NA,64.17910447761194
75244,Dallas County,TX,NA,89.17910447761194
75501,Bowie County,TX,28.57142857142857,NA
75904,Angelina County,TX,31.318681318681318,NA
76015,Tarrant County,TX,NA,84.70149253731343
76021,Tarrant County,TX,NA,30.223880597014922
76109,Tarrant County,TX,NA,84.32835820895522
76230,Montague County,TX,76.92307692307693,NA
76273,Grayson County,TX,87.36263736263736,NA
76374,Young County,TX,NA,89.55223880597015
76642,Limestone County,TX,NA,81.71641791044776
76655,McLennan County,TX,NA,87.68656716417911
77011,Harris County,TX,NA,65.29850746268657
77069,Harris County,TX,NA,63.059701492537314
77086,Harris County,TX,63.18681318681318,NA
77320,Walker County,TX,NA,67.91044776119402
77418,Austin County,TX,NA,96.26865671641791
77498,Fort Bend County,TX,NA,57.46268656716418
77578,Brazoria County,TX,62.637362637362635,NA
77995,Lavaca County,TX,NA,54.850746268656714
78043,Webb County,TX,37.91208791208791,NA
78064,Atascosa County,TX,73.62637362637363,NA
78109,Bexar County,TX,45.604395604395606,NA
78229,Bexar County,TX,NA,92.53731343283582
78240,Bexar County,TX,NA,36.940298507462686
78244,Bexar County,TX,NA,88.43283582089553
78247,Bexar County,TX,NA,76.11940298507463
78504,Hidalgo County,TX,NA,59.70149253731343
78577,Hidalgo County,TX,25.82417582417583,10.820895522388058
78634,Williamson County,TX,59.34065934065934,NA
78840,Val Verde County,TX,NA,8.208955223880597
79106,Potter County,TX,NA,41.7910447761194
79602,Taylor County,TX,58.24175824175825,70.52238805970148
79765,Ector County,TX,NA,94.40298507462687
84062,Utah County,UT,NA,97.01492537313433
84604,Utah County,UT,NA,67.16417910447761
84664,Utah County,UT,NA,99.25373134328358
84790,Washington County,UT,NA,26.119402985074625
05346,Windham County,VT,NA,80.59701492537313
05446,Chittenden County,VT,60.43956043956044,NA
20165,Loudoun County,VA,NA,88.05970149253731
22407,Spotsylvania County,VA,14.835164835164836,NA
22664,Shenandoah County,VA,69.23076923076923,NA
23188,James City County,VA,NA,0.3731343283582089
23229,Henrico County,VA,NA,18.28358208955224
23434,Suffolk city,VA,13.186813186813188,NA
23462,Virginia Beach city,VA,16.483516483516482,NA
23602,Newport News city,VA,NA,9.328358208955224
23669,Hampton city,VA,NA,6.7164179104477615
24104,Bedford County,VA,99.45054945054946,NA
24141,Radford city,VA,NA,55.59701492537313
24370,Smyth County,VA,76.37362637362637,NA
24592,Halifax County,VA,26.923076923076923,NA
98033,King County,WA,NA,25
98201,Snohomish County,WA,NA,63.80597014925373
98204,Snohomish County,WA,NA,52.98507462686567
98359,Kitsap County,WA,98.35164835164835,NA
98607,Clark County,WA,NA,82.08955223880598
99203,Spokane County,WA,80.21978021978022,NA
99301,Franklin County,WA,NA,8.582089552238806
20003,District of Columbia,DC,NA,70.8955223880597
20015,District of Columbia,DC,85.71428571428571,NA
20016,District of Columbia,DC,NA,66.4179104477612
24901,Greenbrier County,WV,NA,77.98507462686567
25143,Kanawha County,WV,NA,68.28358208955224
25405,Berkeley County,WV,NA,92.16417910447761
25430,Jefferson County,WV,64.28571428571429,NA
25701,Cabell County,WV,NA,22.761194029850746
26101,Wood County,WV,NA,14.925373134328357
26330,Harrison County,WV,84.06593406593407,NA
53038,Jefferson County,WI,97.8021978021978,NA
53092,Ozaukee County,WI,NA,13.805970149253731
53142,Kenosha County,WI,7.142857142857142,NA
53182,Racine County,WI,NA,79.8507462686567
53206,Milwaukee County,WI,32.967032967032964,NA
53217,Milwaukee County,WI,NA,11.940298507462686
53711,Dane County,WI,NA,11.567164179104477
54452,Lincoln County,WI,NA,19.776119402985074
54568,Vilas County,WI,NA,62.68656716417911
54703,Eau Claire County,WI,19.78021978021978,32.83582089552239
54751,Dunn County,WI,32.417582417582416,NA
54868,Barron County,WI,85.16483516483517,NA
82007,Laramie County,WY,NA,72.76119402985076
