ZipCode,county,state,Youth,Adult,Retirement
35034,Bibb County,AL,NA,88.70588235294117,NA
35125,St. Clair County,AL,NA,40.705882352941174,NA
35212,Jefferson County,AL,95.20958083832335,NA,78.4688995215311
35473,Tuscaloosa County,AL,NA,67.29411764705883,NA
35501,Walker County,AL,63.47305389221557,NA,NA
36110,Montgomery County,AL,49.101796407185624,NA,NA
36695,Mobile County,AL,NA,24.705882352941178,NA
85301,Maricopa County,AZ,NA,3.058823529411765,NA
71603,Jefferson County,AR,NA,NA,72.24880382775119
71801,Hempstead County,AR,67.06586826347305,NA,NA
72023,Lonoke County,AR,37.12574850299401,NA,NA
72205,Pulaski County,AR,NA,62.82352941176471,NA
90018,Los Angeles County,CA,NA,51.76470588235295,NA
90021,Los Angeles County,CA,NA,NA,97.60765550239235
90022,Los Angeles County,CA,61.67664670658682,NA,NA
90063,Los Angeles County,CA,74.8502994011976,NA,NA
90230,Los Angeles County,CA,NA,NA,44.97607655502392
90280,Los Angeles County,CA,28.143712574850298,NA,NA
90304,Los Angeles County,CA,NA,78.58823529411765,NA
90706,Los Angeles County,CA,NA,16.235294117647058,NA
90805,Los Angeles County,CA,NA,34.588235294117645,NA
90810,Los Angeles County,CA,NA,41.88235294117647,NA
91335,Los Angeles County,CA,NA,21.176470588235293,NA
91745,Los Angeles County,CA,NA,48.470588235294116,NA
91748,Los Angeles County,CA,NA,NA,55.02392344497608
91768,Los Angeles County,CA,NA,57.1764705882353,NA
92057,San Diego County,CA,49.700598802395206,NA,NA
92225,Riverside County,CA,NA,60.23529411764705,NA
92234,Riverside County,CA,NA,9.176470588235293,NA
92274,Riverside County,CA,95.80838323353294,NA,NA
92354,San Bernardino County,CA,NA,91.52941176470588,NA
92377,San Bernardino County,CA,NA,82.35294117647058,NA
92404,San Bernardino County,CA,10.179640718562874,NA,NA
92553,Riverside County,CA,NA,42.8235294117647,NA
92562,Riverside County,CA,73.05389221556887,NA,NA
92701,Orange County,CA,NA,79.76470588235294,NA
92869,Orange County,CA,NA,70.58823529411765,NA
92879,Riverside County,CA,NA,36.705882352941174,NA
92882,Riverside County,CA,NA,19.52941176470588,NA
93221,Tulare County,CA,NA,62.117647058823536,NA
93257,Tulare County,CA,NA,8.235294117647058,NA
93722,Fresno County,CA,NA,74.58823529411764,66.98564593301435
94062,San Mateo County,CA,NA,NA,46.411483253588514
94080,San Mateo County,CA,NA,NA,99.04306220095694
94102,San Francisco County,CA,NA,37.411764705882355,6.220095693779904
94545,Alameda County,CA,NA,60.47058823529412,NA
94568,Alameda County,CA,77.84431137724552,NA,NA
