ZipCode,county,state,Geriatric
35555,Fayette County,AL,55.858310626703
35601,Morgan County,AL,33.5149863760218
35640,Morgan County,AL,56.403269754768395
36109,Montgomery County,AL,51.49863760217984
36272,Calhoun County,AL,87.73841961852861
36609,Mobile County,AL,82.01634877384197
36695,Mobile County,AL,48.501362397820166
99502,Anchorage Municipality,AK,75.47683923705722
85335,Maricopa County,AZ,86.10354223433242
85367,Yuma County,AZ,10.899182561307901
85374,Maricopa County,AZ,5.449591280653951
85375,Maricopa County,AZ,1.08991825613079
85541,Gila County,AZ,31.062670299727518
85607,Cochise County,AZ,67.30245231607628
85715,Pima County,AZ,75.20435967302453
85739,Pinal County,AZ,25.340599455040874
86426,Mohave County,AZ,71.38964577656675
71602,Jefferson County,AR,89.91825613079018
71730,Union County,AR,34.87738419618528
72113,Pulaski County,AR,59.40054495912806
72949,Franklin County,AR,94.00544959128065
90007,Los Angeles County,CA,55.5858310626703
90019,Los Angeles County,CA,11.716621253405995
90220,Los Angeles County,CA,39.782016348773844
90262,Los Angeles County,CA,64.57765667574932
90621,Orange County,CA,73.84196185286103
90630,Orange County,CA,39.23705722070845
90810,Los Angeles County,CA,45.776566757493185
91001,Los Angeles County,CA,42.77929155313351
91105,Los Angeles County,CA,82.56130790190736
91304,Los Angeles County,CA,17.71117166212534
91352,Los Angeles County,CA,68.66485013623979
91762,San Bernardino County,CA,58.58310626702997
91766,Los Angeles County,CA,36.51226158038147
91786,San Bernardino County,CA,44.6866485013624
92056,San Diego County,CA,12.26158038147139
92064,San Diego County,CA,33.787465940054496
92082,San Diego County,CA,78.4741144414169
92123,San Diego County,CA,70.02724795640327
92225,Riverside County,CA,99.45504087193461
92233,Imperial County,CA,100
92345,San Bernardino County,CA,26.975476839237057
92374,San Bernardino County,CA,52.86103542234333
92648,Orange County,CA,22.3433242506812
92649,Orange County,CA,37.05722070844686
92801,Orange County,CA,45.50408719346049
92867,Orange County,CA,34.332425068119896
92882,Riverside County,CA,71.11716621253406
93308,Kern County,CA,44.95912806539509
93309,Kern County,CA,34.60490463215259
94107,San Francisco County,CA,54.495912806539515
94536,Alameda County,CA,22.070844686648503
95014,Santa Clara County,CA,22.888283378746593
95148,Santa Clara County,CA,64.03269754768392
95336,San Joaquin County,CA,26.70299727520436
95341,Merced County,CA,96.73024523160763
95409,Sonoma County,CA,14.713896457765669
95610,Sacramento County,CA,46.86648501362398
95648,Placer County,CA,7.3569482288828345
95678,Placer County,CA,88.28337874659401
95688,Solano County,CA,50.95367847411444
95747,Placer County,CA,9.809264305177113
95820,Sacramento County,CA,58.31062670299727
95826,Sacramento County,CA,60.76294277929155
95963,Glenn County,CA,69.48228882833789
95965,Butte County,CA,79.83651226158038
95993,Sutter County,CA,32.15258855585831
80526,Larimer County,CO,37.87465940054496
06042,Hartford County,CT,48.77384196185286
06112,Hartford County,CT,69.75476839237056
06405,New Haven County,CT,10.08174386920981
06514,New Haven County,CT,37.60217983651226
06795,Litchfield County,CT,76.566757493188
06810,Fairfield County,CT,29.427792915531338
19973,Sussex County,DE,15.803814713896458
32169,Volusia County,FL,65.12261580381471
32177,Putnam County,FL,51.22615803814714
32210,Duval County,FL,9.264305177111716
32301,Leon County,FL,73.56948228882834
32305,Leon County,FL,82.28882833787466
32404,Bay County,FL,24.250681198910083
32448,Jackson County,FL,97.54768392370572
32466,Bay County,FL,90.46321525885558
32503,Escambia County,FL,20.16348773841962
32720,Volusia County,FL,31.88010899182561
32730,Seminole County,FL,95.09536784741145
32808,Orange County,FL,63.21525885558583
33009,Broward County,FL,10.626702997275205
33023,Broward County,FL,53.13351498637602
33025,Broward County,FL,42.50681198910082
33065,Broward County,FL,38.41961852861036
33076,Broward County,FL,67.8474114441417
33173,Miami-Dade County,FL,19.618528610354225
33176,Miami-Dade County,FL,30.24523160762943
33186,Miami-Dade County,FL,29.155313351498634
33426,Palm Beach County,FL,54.76839237057221
33444,Palm Beach County,FL,89.10081743869209
33460,Palm Beach County,FL,75.47683923705722
33462,Palm Beach County,FL,47.68392370572207
33486,Palm Beach County,FL,64.85013623978202
33542,Pasco County,FL,50.68119891008175
33607,Hillsborough County,FL,67.0299727520436
33705,Pinellas County,FL,49.31880108991826
33912,Lee County,FL,21.798365122615802
33991,Lee County,FL,68.11989100817438
34231,Sarasota County,FL,31.33514986376022
34711,Lake County,FL,28.882833787465938
30075,Fulton County,GA,48.228882833787466
30144,Cobb County,GA,61.30790190735694
30173,Floyd County,GA,98.09264305177112
30176,Haralson County,GA,95.91280653950953
30317,DeKalb County,GA,91.55313351498637
30327,Fulton County,GA,65.9400544959128
30824,McDuffie County,GA,82.83378746594006
31406,Chatham County,GA,32.9700272479564
31510,Bacon County,GA,60.217983651226156
31779,Mitchell County,GA,91.82561307901908
83301,Twin Falls County,ID,0
60050,McHenry County,IL,16.62125340599455
60069,Lake County,IL,35.967302452316076
60076,Cook County,IL,17.166212534059948
60101,DuPage County,IL,18.256130790190735
60453,Cook County,IL,5.177111716621254
60456,Cook County,IL,91.28065395095368
60618,Cook County,IL,20.98092643051771
60638,Cook County,IL,4.632152588555858
60639,Cook County,IL,45.23160762942779
60645,Cook County,IL,62.125340599455036
60657,Cook County,IL,21.525885558583106
60901,Kankakee County,IL,8.991825613079019
60970,Iroquois County,IL,56.675749318801095
61032,Stephenson County,IL,13.079019073569482
61604,Peoria County,IL,57.22070844686649
62450,Richland County,IL,46.321525885558586
46322,Lake County,IN,49.863760217983646
46534,Starke County,IN,77.11171662125341
46805,Allen County,IN,55.04087193460491
46815,Allen County,IN,21.25340599455041
47001,Dearborn County,IN,93.73297002724796
47102,Scott County,IN,94.55040871934605
50009,Polk County,IA,96.45776566757493
50401,Cerro Gordo County,IA,1.3623978201634876
67216,Sedgwick County,KS,83.92370572207084
67530,Barton County,KS,72.20708446866485
40004,Nelson County,KY,43.32425068119891
40245,Jefferson County,KY,68.39237057220708
40330,Mercer County,KY,49.04632152588556
40391,Clark County,KY,27.247956403269757
41011,Kenton County,KY,49.31880108991826
41018,Kenton County,KY,68.93732970027247
42025,Marshall County,KY,34.05994550408719
42301,Daviess County,KY,16.348773841961854
42345,Muhlenberg County,KY,65.39509536784742
42544,Pulaski County,KY,88.8283378746594
70113,Orleans Parish,LA,91.00817438692098
70123,Jefferson Parish,LA,8.446866485013624
70360,Terrebonne Parish,LA,78.7465940054496
70526,Acadia Parish,LA,66.7574931880109
70601,Calcasieu Parish,LA,30.517711171662125
71291,Ouachita Parish,LA,24.795640326975477
71463,Allen Parish,LA,85.28610354223434
04039,Cumberland County,ME,88.5558583106267
20650,St. Mary's County,MD,74.65940054495913
20706,Prince George's County,MD,86.92098092643052
20817,Montgomery County,MD,71.66212534059946
20850,Montgomery County,MD,61.03542234332425
20905,Montgomery County,MD,97.27520435967303
21215,Baltimore city,MD,7.901907356948229
21811,Worcester County,MD,20.708446866485016
01220,Berkshire County,MA,77.3841961852861
01440,Worcester County,MA,9.536784741144414
01453,Worcester County,MA,16.076294277929154
01603,Worcester County,MA,18.52861035422343
01749,Middlesex County,MA,57.765667574931875
01760,Middlesex County,MA,8.174386920980927
01801,Middlesex County,MA,1.6348773841961852
01841,Essex County,MA,24.52316076294278
01843,Essex County,MA,74.38692098092643
02019,Norfolk County,MA,43.596730245231605
02481,Norfolk County,MA,60.49046321525886
02631,Barnstable County,MA,40.87193460490463
02664,Barnstable County,MA,37.32970027247956
02748,Bristol County,MA,26.430517711171664
02780,Bristol County,MA,47.956403269754766
48038,Macomb County,MI,3.2697547683923704
48128,Wayne County,MI,81.47138964577657
48152,Wayne County,MI,41.41689373297003
48322,Oakland County,MI,3.5422343324250685
48329,Oakland County,MI,28.337874659400548
48451,Genesee County,MI,89.64577656675749
48532,Genesee County,MI,53.950953678474114
48706,Bay County,MI,2.452316076294278
48763,Iosco County,MI,81.74386920980926
48768,Tuscola County,MI,76.29427792915531
48820,Clinton County,MI,59.67302452316077
48838,Montcalm County,MI,41.14441416893733
49048,Kalamazoo County,MI,14.986376021798364
49418,Kent County,MI,27.79291553133515
49423,Ottawa County,MI,4.904632152588556
49444,Muskegon County,MI,23.978201634877383
55901,Olmsted County,MN,11.989100817438691
56364,Morrison County,MN,80.10899182561307
56472,Crow Wing County,MN,61.85286103542234
38826,Lee County,MS,85.01362397820164
39203,Hinds County,MS,94.82288828337875
39325,Lauderdale County,MS,98.36512261580381
63042,St. Louis County,MO,74.93188010899182
63118,St. Louis city,MO,86.64850136239782
63357,Warren County,MO,98.63760217983652
63764,Bollinger County,MO,93.46049046321527
63775,Perry County,MO,25.068119891008173
64506,Buchanan County,MO,2.17983651226158
64730,Bates County,MO,62.67029972752044
65355,Benton County,MO,40.05449591280654
68005,Sarpy County,NE,50.40871934604905
68506,Lancaster County,NE,41.689373297002724
03060,Hillsborough County,NH,19.346049046321525
03062,Hillsborough County,NH,15.258855585831062
07003,Essex County,NJ,35.694822888283376
07017,Essex County,NJ,16.893732970027248
07052,Essex County,NJ,19.07356948228883
07068,Essex County,NJ,83.37874659400545
07104,Essex County,NJ,26.158038147138964
08059,Camden County,NJ,99.1825613079019
08088,Burlington County,NJ,54.223433242506815
08109,Camden County,NJ,73.02452316076294
08226,Cape May County,NJ,63.76021798365122
08527,Ocean County,NJ,5.722070844686648
08757,Ocean County,NJ,0.544959128065395
87508,Santa Fe County,NM,94.27792915531336
10308,Richmond County,NY,78.2016348773842
10541,Putnam County,NY,61.58038147138964
10710,Westchester County,NY,47.41144414168937
10801,Westchester County,NY,35.42234332425068
11236,Kings County,NY,6.811989100817439
11356,Queens County,NY,76.566757493188
11362,Queens County,NY,40.59945504087194
11577,Nassau County,NY,77.65667574931881
11768,Suffolk County,NY,57.49318801089919
11772,Suffolk County,NY,41.96185286103542
11971,Suffolk County,NY,92.64305177111717
12816,Washington County,NY,80.65395095367847
12901,Clinton County,NY,5.994550408719346
14221,Erie County,NY,13.35149863760218
14225,Erie County,NY,46.86648501362398
27013,Rowan County,NC,92.37057220708446
27041,Surry County,NC,88.0108991825613
27410,Guilford County,NC,6.267029972752043
27565,Granville County,NC,30.79019073569482
27858,Pitt County,NC,55.04087193460491
28043,Rutherford County,NC,51.49863760217984
28117,Iredell County,NC,58.03814713896458
28304,Cumberland County,NC,52.31607629427793
28570,Carteret County,NC,83.92370572207084
28621,Surry County,NC,53.40599455040872
28655,Burke County,NC,7.629427792915531
28734,Macon County,NC,2.997275204359673
28792,Henderson County,NC,0.8174386920980926
28804,Buncombe County,NC,73.29700272479565
43055,Licking County,OH,2.7247956403269753
43311,Logan County,OH,53.67847411444142
43558,Fulton County,OH,66.4850136239782
43731,Perry County,OH,90.46321525885558
43920,Columbiana County,OH,13.896457765667575
44039,Lorain County,OH,4.087193460490464
44060,Lake County,OH,0.2724795640326975
44125,Cuyahoga County,OH,7.084468664850137
44126,Cuyahoga County,OH,38.69209809264305
44413,Columbiana County,OH,83.10626702997274
44460,Columbiana County,OH,23.43324250681199
44890,Huron County,OH,67.57493188010899
45247,Hamilton County,OH,29.972752043596728
45318,Miami County,OH,96.73024523160763
45383,Miami County,OH,83.92370572207084
45430,Greene County,OH,92.09809264305177
45638,Lawrence County,OH,25.885558583106267
73114,Oklahoma County,OK,86.37602179836512
73115,Oklahoma County,OK,38.96457765667575
73119,Oklahoma County,OK,74.11444141689373
73120,Oklahoma County,OK,15.531335149863759
73533,Stephens County,OK,59.12806539509536
74017,Rogers County,OK,27.520435967302454
74033,Tulsa County,OK,98.9100817438692
74441,Cherokee County,OK,95.36784741144415
97024,Multnomah County,OR,90.19073569482289
97230,Multnomah County,OR,14.441416893732969
97305,Marion County,OR,65.66757493188011
97477,Lane County,OR,44.141689373297005
97504,Jackson County,OR,3.8147138964577656
97523,Josephine County,OR,95.64032697547684
15218,Allegheny County,PA,64.30517711171662
17363,York County,PA,80.38147138964578
17406,York County,PA,17.983651226158038
17578,Lancaster County,PA,87.46594005449592
17837,Union County,PA,23.705722070844686
18103,Lehigh County,PA,8.71934604904632
18651,Luzerne County,PA,71.93460490463215
18966,Bucks County,PA,11.444141689373296
19006,Montgomery County,PA,46.049046321525886
19063,Delaware County,PA,11.1716621253406
19140,Philadelphia County,PA,38.14713896457766
19446,Montgomery County,PA,6.539509536784741
19605,Berks County,PA,25.61307901907357
02861,Providence County,RI,36.23978201634878
02908,Providence County,RI,32.42506811989101
02910,Providence County,RI,70.02724795640327
29212,Lexington County,SC,56.94822888283378
29412,Charleston County,SC,12.806539509536785
29601,Greenville County,SC,87.19346049046321
29803,Aiken County,SC,20.435967302452315
37025,Hickman County,TN,96.18528610354224
37303,McMinn County,TN,42.77929155313351
37419,Hamilton County,TN,89.3732970027248
37743,Greene County,TN,10.354223433242508
37912,Knox County,TN,62.39782016348774
38134,Shelby County,TN,58.855585831062676
75048,Dallas County,TX,83.65122615803816
75062,Dallas County,TX,46.59400544959128
75149,Dallas County,TX,44.4141689373297
75225,Dallas County,TX,35.14986376021799
75231,Dallas County,TX,72.47956403269755
75482,Hopkins County,TX,43.869209809264305
75644,Upshur County,TX,79.291553133515
75904,Angelina County,TX,39.509536784741144
76049,Hood County,TX,28.065395095367844
76442,Comanche County,TX,62.94277929155313
76645,Hill County,TX,85.55858310626702
76901,Tom Green County,TX,70.57220708446866
77065,Harris County,TX,40.32697547683924
77318,Montgomery County,TX,83.92370572207084
77354,Montgomery County,TX,77.65667574931881
77573,Galveston County,TX,22.615803814713896
78041,Webb County,TX,31.607629427792915
78207,Bexar County,TX,23.160762942779293
78521,Cameron County,TX,12.534059945504087
78624,Gillespie County,TX,52.58855585831063
78747,Travis County,TX,92.91553133514986
78752,Travis County,TX,97.82016348773843
79424,Lubbock County,TX,18.80108991825613
84097,Utah County,UT,93.18801089918256
84124,Salt Lake County,UT,56.13079019073569
84403,Weber County,UT,63.48773841961853
20121,Fairfax County,VA,99.72752043596729
22401,Fredericksburg city,VA,69.20980926430518
23061,Gloucester County,VA,59.945504087193456
24112,Henry County,VA,32.69754768392371
24202,Washington County,VA,76.02179836512262
24301,Pulaski County,VA,79.01907356948229
98382,Clallam County,WA,1.9073569482288828
98663,Clark County,WA,85.83106267029973
99203,Spokane County,WA,72.75204359673025
99206,Spokane County,WA,33.2425068119891
20001,District of Columbia,DC,36.78474114441417
24740,Mercer County,WV,51.49863760217984
25177,Kanawha County,WV,17.43869209809264
25443,Jefferson County,WV,81.19891008174388
26105,Wood County,WV,28.610354223433244
